Index   time            v(clk_p)        vin_diff        vcml_diff       
--------------------------------------------------------------------------------
234	2.125000e-10	9.465419e-01	4.737622e-01	
235	2.135000e-10	9.530257e-01	3.955268e-01	
236	2.145000e-10	9.595480e-01	3.200914e-01	
237	2.155000e-10	9.665244e-01	2.499504e-01	
238	2.165000e-10	9.745459e-01	1.881574e-01	
239	2.175000e-10	9.842405e-01	1.374041e-01	
240	2.185000e-10	9.959274e-01	9.877436e-02	
241	2.195000e-10	1.009358e+00	7.128389e-02	
242	2.205000e-10	1.023844e+00	5.259674e-02	
243	2.215000e-10	1.038607e+00	4.013087e-02	
244	2.225000e-10	1.053031e+00	3.175167e-02	
245	2.235000e-10	1.066719e+00	2.595294e-02	
246	2.245000e-10	1.079468e+00	2.176553e-02	
247	2.255000e-10	1.091200e+00	1.859821e-02	
248	2.265000e-10	1.101916e+00	1.609903e-02	
249	2.275000e-10	1.111657e+00	1.405897e-02	
250	2.285000e-10	1.120485e+00	1.235133e-02	
251	2.295000e-10	1.128468e+00	1.089654e-02	
252	2.305000e-10	1.135679e+00	9.641886e-03	
253	2.315000e-10	1.142183e+00	8.550696e-03	
254	2.325000e-10	1.148046e+00	7.595894e-03	
255	2.335000e-10	1.153327e+00	6.756811e-03	
256	2.345000e-10	1.158082e+00	6.016917e-03	
257	2.355000e-10	1.162360e+00	5.362859e-03	
258	2.365000e-10	1.166208e+00	4.783436e-03	
259	2.375000e-10	1.169667e+00	4.269329e-03	
260	2.385000e-10	1.172777e+00	3.812490e-03	
261	2.395000e-10	1.175571e+00	3.406129e-03	
262	2.405000e-10	1.178081e+00	3.044262e-03	
263	2.415000e-10	1.180335e+00	2.721804e-03	
264	2.425000e-10	1.182359e+00	2.434208e-03	
265	2.435000e-10	1.184176e+00	2.177601e-03	
266	2.445000e-10	1.185807e+00	1.948470e-03	
267	2.455000e-10	1.187271e+00	1.743831e-03	
268	2.465000e-10	1.188585e+00	1.560941e-03	
269	2.475000e-10	1.189763e+00	1.397482e-03	
270	2.485000e-10	1.190821e+00	1.251294e-03	
271	2.495000e-10	1.191770e+00	1.120565e-03	
272	2.505000e-10	1.192621e+00	1.003583e-03	
273	2.515000e-10	1.193384e+00	8.989277e-04	
274	2.525000e-10	1.194069e+00	8.052340e-04	
275	2.535000e-10	1.194683e+00	7.213862e-04	
276	2.545000e-10	1.195234e+00	6.462912e-04	
277	2.555000e-10	1.195728e+00	5.790717e-04	
278	2.565000e-10	1.196171e+00	5.188484e-04	
279	2.575000e-10	1.196568e+00	4.649318e-04	
280	2.585000e-10	1.196924e+00	4.166119e-04	
281	2.595000e-10	1.197243e+00	3.733473e-04	
282	2.605000e-10	1.197529e+00	3.345623e-04	
283	2.615000e-10	1.197786e+00	2.998332e-04	
284	2.625000e-10	1.198016e+00	2.686911e-04	
285	2.635000e-10	1.198223e+00	2.408056e-04	
286	2.645000e-10	1.198407e+00	2.157930e-04	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
287	2.655000e-10	1.198573e+00	1.933973e-04	
288	2.665000e-10	1.198722e+00	1.733029e-04	
289	2.675000e-10	1.198855e+00	1.553127e-04	
290	2.685000e-10	1.198974e+00	1.391661e-04	
291	2.695000e-10	1.199081e+00	1.247127e-04	
292	2.705000e-10	1.199177e+00	1.117358e-04	
293	2.715000e-10	1.199263e+00	1.001225e-04	
294	2.725000e-10	1.199340e+00	8.969148e-05	
295	2.735000e-10	1.199409e+00	8.035959e-05	
296	2.745000e-10	1.199470e+00	7.197383e-05	
297	2.755000e-10	1.199526e+00	6.447483e-05	
298	2.765000e-10	1.199575e+00	5.773254e-05	
299	2.775000e-10	1.199620e+00	5.170643e-05	
300	2.785000e-10	1.199659e+00	4.628499e-05	
301	2.795000e-10	1.199695e+00	4.144265e-05	
302	2.805000e-10	1.199726e+00	3.708294e-05	
303	2.815000e-10	1.199755e+00	3.319214e-05	
304	2.825000e-10	1.199780e+00	2.968600e-05	
305	2.835000e-10	1.199803e+00	2.656015e-05	
306	2.845000e-10	1.199823e+00	2.374031e-05	
307	2.855000e-10	1.199841e+00	2.122945e-05	
308	2.865000e-10	1.199858e+00	1.896146e-05	
309	2.875000e-10	1.199872e+00	1.694508e-05	
310	2.885000e-10	1.199885e+00	1.512088e-05	
311	2.895000e-10	1.199896e+00	1.350208e-05	
312	2.905000e-10	1.199907e+00	1.203476e-05	
313	2.915000e-10	1.199916e+00	1.073563e-05	
314	2.925000e-10	1.199924e+00	9.555330e-06	
315	2.935000e-10	1.199931e+00	8.513231e-06	
316	2.945000e-10	1.199937e+00	7.563752e-06	
317	2.955000e-10	1.199943e+00	6.728290e-06	
318	2.965000e-10	1.199948e+00	5.964437e-06	
319	2.975000e-10	1.199952e+00	5.295082e-06	
320	2.985000e-10	1.199956e+00	4.680495e-06	
321	2.992500e-10	1.199959e+00	4.279642e-06	
322	3.000000e-10	1.199961e+00	3.909874e-06	
323	3.001000e-10	1.199962e+00	3.873665e-06	
324	3.003000e-10	1.199962e+00	3.805494e-06	
325	3.007000e-10	1.199964e+00	3.696242e-06	
326	3.015000e-10	1.199965e+00	2.951227e-06	
327	3.025000e-10	1.199962e+00	3.325071e-07	
328	3.035000e-10	1.199956e+00	-2.95478e-06	
329	3.045000e-10	1.199950e+00	-4.30737e-06	
330	3.055000e-10	1.199951e+00	-2.11655e-06	
331	3.065000e-10	1.199962e+00	4.099806e-06	
332	3.075000e-10	1.199985e+00	1.305694e-05	
333	3.085000e-10	1.200016e+00	2.219102e-05	
334	3.092500e-10	1.200048e+00	2.968400e-05	
335	3.100000e-10	1.200093e+00	4.113653e-05	
336	3.101000e-10	1.200100e+00	4.318758e-05	
337	3.103000e-10	1.200116e+00	4.754801e-05	
338	3.107000e-10	1.200154e+00	5.778689e-05	
339	3.115000e-10	1.200248e+00	8.253211e-05	
340	3.123868e-10	1.200373e+00	1.091939e-04	
341	3.133868e-10	1.200512e+00	1.254353e-04	
342	3.143868e-10	1.200622e+00	1.203310e-04	
343	3.153868e-10	1.200687e+00	9.531517e-05	
344	3.163868e-10	1.200704e+00	5.859770e-05	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
345	3.173868e-10	1.200682e+00	2.022221e-05	
346	3.183868e-10	1.200634e+00	-1.34119e-05	
347	3.193868e-10	1.200567e+00	-3.94956e-05	
348	3.203868e-10	1.200492e+00	-5.74461e-05	
349	3.213868e-10	1.200415e+00	-6.80024e-05	
350	3.223868e-10	1.200339e+00	-7.24792e-05	
351	3.233868e-10	1.200269e+00	-7.23471e-05	
352	3.243868e-10	1.200205e+00	-6.89757e-05	
353	3.253868e-10	1.200148e+00	-6.35323e-05	
354	3.263868e-10	1.200099e+00	-5.69408e-05	
355	3.273868e-10	1.200058e+00	-4.98970e-05	
356	3.283868e-10	1.200023e+00	-4.28932e-05	
357	3.293868e-10	1.199995e+00	-3.62585e-05	
358	3.303868e-10	1.199971e+00	-3.01919e-05	
359	3.313868e-10	1.199953e+00	-2.47972e-05	
360	3.323868e-10	1.199938e+00	-2.01080e-05	
361	3.333868e-10	1.199926e+00	-1.61116e-05	
362	3.343868e-10	1.199917e+00	-1.27637e-05	
363	3.353868e-10	1.199910e+00	-1.00033e-05	
364	3.363868e-10	1.199905e+00	-7.75991e-06	
365	3.373868e-10	1.199901e+00	-5.96168e-06	
366	3.383868e-10	1.199898e+00	-4.53818e-06	
367	3.393868e-10	1.199896e+00	-3.42465e-06	
368	3.403868e-10	1.199894e+00	-2.56206e-06	
369	3.413868e-10	1.199893e+00	-1.89922e-06	
370	3.423868e-10	1.199892e+00	-1.39163e-06	
371	3.433868e-10	1.199891e+00	-1.00239e-06	
372	3.443868e-10	1.199891e+00	-7.00645e-07	
373	3.453868e-10	1.199891e+00	-4.61945e-07	
374	3.463868e-10	1.199891e+00	-2.66603e-07	
375	3.473868e-10	1.199891e+00	-9.98895e-08	
376	3.483868e-10	1.199891e+00	4.952241e-08	
377	3.493868e-10	1.199891e+00	1.893841e-07	
378	3.503868e-10	1.199891e+00	3.252417e-07	
379	3.513868e-10	1.199892e+00	4.602281e-07	
380	3.523868e-10	1.199893e+00	5.962259e-07	
381	3.533868e-10	1.199893e+00	7.336016e-07	
382	3.543868e-10	1.199894e+00	8.721727e-07	
383	3.553868e-10	1.199896e+00	1.010884e-06	
384	3.563868e-10	1.199897e+00	1.148604e-06	
385	3.573868e-10	1.199898e+00	1.283755e-06	
386	3.583868e-10	1.199900e+00	1.414972e-06	
387	3.593868e-10	1.199901e+00	1.540700e-06	
388	3.603868e-10	1.199903e+00	1.659744e-06	
389	3.613868e-10	1.199905e+00	1.770861e-06	
390	3.623868e-10	1.199907e+00	1.873215e-06	
391	3.633868e-10	1.199909e+00	1.965980e-06	
392	3.643868e-10	1.199911e+00	2.048731e-06	
393	3.653868e-10	1.199913e+00	2.121059e-06	
394	3.663868e-10	1.199915e+00	2.182917e-06	
395	3.673868e-10	1.199917e+00	2.234254e-06	
396	3.683868e-10	1.199919e+00	2.275328e-06	
397	3.693868e-10	1.199922e+00	2.306366e-06	
398	3.703868e-10	1.199924e+00	2.327845e-06	
399	3.713868e-10	1.199926e+00	2.340182e-06	
400	3.723868e-10	1.199928e+00	2.343992e-06	
401	3.733868e-10	1.199931e+00	2.339807e-06	
402	3.743868e-10	1.199933e+00	2.328311e-06	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
403	3.753868e-10	1.199935e+00	2.310085e-06	
404	3.763868e-10	1.199937e+00	2.285827e-06	
405	3.773868e-10	1.199939e+00	2.256122e-06	
406	3.783868e-10	1.199942e+00	2.221642e-06	
407	3.793868e-10	1.199944e+00	2.182941e-06	
408	3.803868e-10	1.199946e+00	2.140639e-06	
409	3.813868e-10	1.199948e+00	2.095237e-06	
410	3.823868e-10	1.199949e+00	2.047288e-06	
411	3.833868e-10	1.199951e+00	1.997230e-06	
412	3.843868e-10	1.199953e+00	1.945541e-06	
413	3.853868e-10	1.199955e+00	1.892591e-06	
414	3.863868e-10	1.199957e+00	1.838782e-06	
415	3.873868e-10	1.199958e+00	1.784418e-06	
416	3.883868e-10	1.199960e+00	1.729829e-06	
417	3.893868e-10	1.199961e+00	1.675256e-06	
418	3.903868e-10	1.199963e+00	1.620961e-06	
419	3.913868e-10	1.199964e+00	1.567130e-06	
420	3.923868e-10	1.199966e+00	1.513967e-06	
421	3.933868e-10	1.199967e+00	1.461607e-06	
422	3.943868e-10	1.199968e+00	1.410204e-06	
423	3.953868e-10	1.199970e+00	1.359852e-06	
424	3.963868e-10	1.199971e+00	1.310660e-06	
425	3.973868e-10	1.199972e+00	1.262688e-06	
426	3.983868e-10	1.199973e+00	1.216010e-06	
427	3.991934e-10	1.199974e+00	1.179393e-06	
428	4.000000e-10	1.199975e+00	1.143837e-06	
429	4.001000e-10	1.199975e+00	1.136043e-06	
430	4.003000e-10	1.199975e+00	1.112102e-06	
431	4.007000e-10	1.199975e+00	1.040087e-06	
432	4.015000e-10	1.199976e+00	1.141701e-06	
433	4.025000e-10	1.199979e+00	1.887839e-06	
434	4.035000e-10	1.199982e+00	2.607548e-06	
435	4.045000e-10	1.199985e+00	2.673063e-06	
436	4.055000e-10	1.199988e+00	2.836119e-06	
437	4.065000e-10	1.199994e+00	4.585646e-06	
438	4.075000e-10	1.200003e+00	6.787721e-06	
439	4.085000e-10	1.200005e+00	4.848390e-06	
440	4.092500e-10	1.199998e+00	-3.06518e-07	
441	4.100000e-10	1.199987e+00	-5.90714e-06	
442	4.101000e-10	1.199986e+00	-6.51764e-06	
443	4.103000e-10	1.199983e+00	-7.64987e-06	
444	4.107000e-10	1.199977e+00	-9.46467e-06	
445	4.115000e-10	1.199964e+00	-1.22630e-05	
446	4.125000e-10	1.199944e+00	-1.60200e-05	
447	4.135000e-10	1.199918e+00	-2.08597e-05	
448	4.145000e-10	1.199887e+00	-2.59079e-05	
449	4.155000e-10	1.199853e+00	-2.99683e-05	
450	4.165000e-10	1.199819e+00	-3.24162e-05	
451	4.175000e-10	1.199786e+00	-3.31428e-05	
452	4.185000e-10	1.199755e+00	-3.23337e-05	
453	4.195000e-10	1.199727e+00	-3.03029e-05	
454	4.205000e-10	1.199703e+00	-2.73879e-05	
455	4.215000e-10	1.199684e+00	-2.38993e-05	
456	4.225000e-10	1.199668e+00	-2.00985e-05	
457	4.235000e-10	1.199656e+00	-1.61938e-05	
458	4.245000e-10	1.199648e+00	-1.23438e-05	
459	4.255000e-10	1.199644e+00	-8.66459e-06	
460	4.265000e-10	1.199642e+00	-5.23674e-06	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
461	4.275000e-10	1.199643e+00	-2.11255e-06	
462	4.285000e-10	1.199647e+00	6.780005e-07	
463	4.295000e-10	1.199653e+00	3.122116e-06	
464	4.305000e-10	1.199660e+00	5.220022e-06	
465	4.315000e-10	1.199669e+00	6.981543e-06	
466	4.325000e-10	1.199678e+00	8.423407e-06	
467	4.335000e-10	1.199689e+00	9.567010e-06	
468	4.345000e-10	1.199700e+00	1.043673e-05	
469	4.355000e-10	1.199712e+00	1.105852e-05	
470	4.365000e-10	1.199723e+00	1.145889e-05	
471	4.375000e-10	1.199735e+00	1.166406e-05	
472	4.385000e-10	1.199746e+00	1.169942e-05	
473	4.395000e-10	1.199758e+00	1.158904e-05	
474	4.405000e-10	1.199768e+00	1.135543e-05	
475	4.415000e-10	1.199779e+00	1.101933e-05	
476	4.425000e-10	1.199789e+00	1.059965e-05	
477	4.435000e-10	1.199798e+00	1.011340e-05	
478	4.445000e-10	1.199807e+00	9.575777e-06	
479	4.455000e-10	1.199815e+00	9.000161e-06	
480	4.465000e-10	1.199823e+00	8.398271e-06	
481	4.475000e-10	1.199829e+00	7.780223e-06	
482	4.485000e-10	1.199836e+00	7.154700e-06	
483	4.495000e-10	1.199841e+00	6.529032e-06	
484	4.505000e-10	1.199847e+00	5.909364e-06	
485	4.515000e-10	1.199851e+00	5.300744e-06	
486	4.525000e-10	1.199855e+00	4.707280e-06	
487	4.535000e-10	1.199858e+00	4.132215e-06	
488	4.545000e-10	1.199861e+00	3.578071e-06	
489	4.555000e-10	1.199864e+00	3.046710e-06	
490	4.565000e-10	1.199866e+00	2.539462e-06	
491	4.575000e-10	1.199867e+00	2.057164e-06	
492	4.585000e-10	1.199868e+00	1.600276e-06	
493	4.595000e-10	1.199869e+00	1.168906e-06	
494	4.605000e-10	1.199869e+00	7.629038e-07	
495	4.615000e-10	1.199869e+00	3.818787e-07	
496	4.625000e-10	1.199868e+00	2.527805e-08	
497	4.635000e-10	1.199868e+00	-3.07607e-07	
498	4.645000e-10	1.199867e+00	-6.17574e-07	
499	4.655000e-10	1.199866e+00	-9.05513e-07	
500	4.665000e-10	1.199864e+00	-1.17235e-06	
501	4.675000e-10	1.199862e+00	-1.41903e-06	
502	4.685000e-10	1.199860e+00	-1.64654e-06	
503	4.695000e-10	1.199858e+00	-1.85581e-06	
504	4.705000e-10	1.199856e+00	-2.04777e-06	
505	4.715000e-10	1.199854e+00	-2.22332e-06	
506	4.725000e-10	1.199851e+00	-2.38326e-06	
507	4.735000e-10	1.199848e+00	-2.52839e-06	
508	4.745000e-10	1.199846e+00	-2.65937e-06	
509	4.755000e-10	1.199843e+00	-2.77682e-06	
510	4.765000e-10	1.199840e+00	-2.88123e-06	
511	4.775000e-10	1.199837e+00	-2.97298e-06	
512	4.785000e-10	1.199834e+00	-3.05234e-06	
513	4.795000e-10	1.199830e+00	-3.11943e-06	
514	4.805000e-10	1.199827e+00	-3.17422e-06	
515	4.815000e-10	1.199824e+00	-3.21651e-06	
516	4.825000e-10	1.199821e+00	-3.24589e-06	
517	4.835000e-10	1.199817e+00	-3.26176e-06	
518	4.845000e-10	1.199814e+00	-3.26329e-06	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
519	4.855000e-10	1.199811e+00	-3.24938e-06	
520	4.865000e-10	1.199808e+00	-3.21865e-06	
521	4.875000e-10	1.199805e+00	-3.16942e-06	
522	4.885000e-10	1.199802e+00	-3.09965e-06	
523	4.895000e-10	1.199799e+00	-3.00697e-06	
524	4.905000e-10	1.199796e+00	-2.88861e-06	
525	4.915000e-10	1.199793e+00	-2.74138e-06	
526	4.925000e-10	1.199791e+00	-2.56170e-06	
527	4.935000e-10	1.199789e+00	-2.34556e-06	
528	4.945000e-10	1.199787e+00	-2.08852e-06	
529	4.955000e-10	1.199786e+00	-1.78576e-06	
530	4.965000e-10	1.199784e+00	-1.43211e-06	
531	4.975000e-10	1.199784e+00	-1.02210e-06	
532	4.985000e-10	1.199784e+00	-5.50040e-07	
533	4.992500e-10	1.199784e+00	-1.47732e-07	
534	5.000000e-10	1.199785e+00	3.080226e-07	
535	5.001000e-10	1.199785e+00	3.796963e-07	
536	5.003000e-10	1.199785e+00	5.322415e-07	
537	5.007000e-10	1.199786e+00	8.722511e-07	
538	5.015000e-10	1.199787e+00	1.090335e-06	
539	5.025000e-10	1.199785e+00	-1.53450e-07	
540	5.035000e-10	1.199782e+00	-1.86601e-06	
541	5.045000e-10	1.199781e+00	-1.41041e-06	
542	5.055000e-10	1.199789e+00	3.030857e-06	
543	5.065000e-10	1.199812e+00	1.237301e-05	
544	5.075000e-10	1.199855e+00	2.687244e-05	
545	5.085000e-10	1.199923e+00	4.692077e-05	
546	5.092500e-10	1.199997e+00	6.645144e-05	
547	5.100000e-10	1.200092e+00	8.986364e-05	
548	5.101000e-10	1.200106e+00	9.323788e-05	
549	5.103000e-10	1.200136e+00	1.000314e-04	
550	5.107000e-10	1.200200e+00	1.138265e-04	
551	5.115000e-10	1.200342e+00	1.408307e-04	
552	5.124231e-10	1.200517e+00	1.646729e-04	
553	5.134231e-10	1.200692e+00	1.720710e-04	
554	5.144231e-10	1.200824e+00	1.555408e-04	
555	5.154231e-10	1.200891e+00	1.153769e-04	
556	5.164231e-10	1.200887e+00	5.886818e-05	
557	5.174231e-10	1.200819e+00	-2.04125e-06	
558	5.184231e-10	1.200702e+00	-5.81762e-05	
559	5.194231e-10	1.200550e+00	-1.04507e-04	
560	5.204231e-10	1.200377e+00	-1.38954e-04	
561	5.214231e-10	1.200195e+00	-1.61396e-04	
562	5.224231e-10	1.200014e+00	-1.72807e-04	
563	5.234231e-10	1.199841e+00	-1.74707e-04	
564	5.244231e-10	1.199683e+00	-1.68766e-04	
565	5.254231e-10	1.199543e+00	-1.56602e-04	
566	5.264231e-10	1.199424e+00	-1.39661e-04	
567	5.274231e-10	1.199329e+00	-1.19170e-04	
568	5.284231e-10	1.199260e+00	-9.61306e-05	
569	5.294231e-10	1.199217e+00	-7.13316e-05	
570	5.304231e-10	1.199201e+00	-4.53718e-05	
571	5.314231e-10	1.199211e+00	-1.86893e-05	
572	5.324231e-10	1.199249e+00	8.412350e-06	
573	5.334231e-10	1.199313e+00	3.573838e-05	
574	5.344231e-10	1.199404e+00	6.285752e-05	
575	5.354231e-10	1.199523e+00	9.021959e-05	
576	5.364231e-10	1.199668e+00	1.177613e-04	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
577	5.374231e-10	1.199841e+00	1.455197e-04	
578	5.384231e-10	1.200042e+00	1.734606e-04	
579	5.394231e-10	1.200271e+00	2.018133e-04	
580	5.404231e-10	1.200529e+00	2.305582e-04	
581	5.414231e-10	1.200817e+00	2.599798e-04	
582	5.424231e-10	1.201137e+00	2.910899e-04	
583	5.434231e-10	1.201489e+00	3.226368e-04	
584	5.444231e-10	1.201873e+00	3.547743e-04	
585	5.454231e-10	1.202292e+00	3.881386e-04	
586	5.464231e-10	1.202746e+00	4.228040e-04	
587	5.474231e-10	1.203239e+00	4.590450e-04	
588	5.484231e-10	1.203770e+00	4.969795e-04	
589	5.494231e-10	1.204344e+00	5.367794e-04	
590	5.504231e-10	1.204961e+00	5.785521e-04	
591	5.514231e-10	1.205624e+00	6.223818e-04	
592	5.524231e-10	1.206335e+00	6.682697e-04	
593	5.534231e-10	1.207097e+00	7.161105e-04	
594	5.544231e-10	1.207910e+00	7.656353e-04	
595	5.554231e-10	1.208775e+00	8.163740e-04	
596	5.564231e-10	1.209692e+00	8.676371e-04	
597	5.574231e-10	1.210660e+00	9.185651e-04	
598	5.584231e-10	1.211678e+00	9.682446e-04	
599	5.594231e-10	1.212742e+00	1.015876e-03	
600	5.604231e-10	1.213845e+00	1.059251e-03	
601	5.614231e-10	1.214989e+00	1.100363e-03	
602	5.624231e-10	1.216173e+00	1.140174e-03	
603	5.634231e-10	1.217392e+00	1.177361e-03	
604	5.644231e-10	1.218647e+00	1.212775e-03	
605	5.654231e-10	1.219936e+00	1.246621e-03	
606	5.664231e-10	1.221259e+00	1.279447e-03	
607	5.674231e-10	1.222616e+00	1.311822e-03	
608	5.684231e-10	1.224007e+00	1.344120e-03	
609	5.694231e-10	1.225435e+00	1.376916e-03	
610	5.704231e-10	1.226899e+00	1.410498e-03	
611	5.714231e-10	1.228403e+00	1.445357e-03	
612	5.724231e-10	1.229948e+00	1.481733e-03	
613	5.734231e-10	1.231536e+00	1.519973e-03	
614	5.744231e-10	1.233171e+00	1.560258e-03	
615	5.754231e-10	1.234854e+00	1.602622e-03	
616	5.764231e-10	1.236587e+00	1.647100e-03	
617	5.774231e-10	1.238372e+00	1.692900e-03	
618	5.784231e-10	1.240210e+00	1.739639e-03	
619	5.794231e-10	1.242094e+00	1.784430e-03	
620	5.804231e-10	1.244022e+00	1.825853e-03	
621	5.814231e-10	1.245973e+00	1.856924e-03	
622	5.824231e-10	1.247924e+00	1.870753e-03	
623	5.834231e-10	1.249849e+00	1.863755e-03	
624	5.844231e-10	1.251712e+00	1.829389e-03	
625	5.854231e-10	1.253478e+00	1.763906e-03	
626	5.864231e-10	1.255107e+00	1.664743e-03	
627	5.874231e-10	1.256560e+00	1.529332e-03	
628	5.884231e-10	1.257786e+00	1.353284e-03	
629	5.894231e-10	1.258729e+00	1.129920e-03	
630	5.904231e-10	1.259320e+00	8.507091e-04	
631	5.914231e-10	1.259479e+00	5.060654e-04	
632	5.924231e-10	1.259116e+00	8.611395e-05	
633	5.934231e-10	1.258130e+00	-4.18911e-04	
634	5.944231e-10	1.256415e+00	-1.01846e-03	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
635	5.954231e-10	1.253853e+00	-1.72176e-03	
636	5.964231e-10	1.250322e+00	-2.53799e-03	
637	5.974231e-10	1.245691e+00	-3.47666e-03	
638	5.984231e-10	1.239824e+00	-4.54816e-03	
639	5.992116e-10	1.234236e+00	-5.49456e-03	
640	6.000000e-10	1.227714e+00	-6.53815e-03	
641	6.001000e-10	1.226810e+00	-6.67805e-03	
642	6.003000e-10	1.224970e+00	-6.96078e-03	
643	6.007000e-10	1.221100e+00	-7.54127e-03	
644	6.015000e-10	1.212491e+00	-8.80107e-03	
645	6.025000e-10	1.199996e+00	-1.05773e-02	
646	6.035000e-10	1.185471e+00	-1.25614e-02	
647	6.045000e-10	1.168819e+00	-1.47464e-02	
648	6.055000e-10	1.150046e+00	-1.70968e-02	
649	6.065000e-10	1.129198e+00	-1.95832e-02	
650	6.075000e-10	1.106325e+00	-2.22058e-02	
651	6.085000e-10	1.081473e+00	-2.49847e-02	
652	6.092500e-10	1.061569e+00	-2.71863e-02	
653	6.100000e-10	1.040622e+00	-2.94999e-02	
654	6.101000e-10	1.037743e+00	-2.98182e-02	
655	6.103000e-10	1.031950e+00	-3.04598e-02	
656	6.107000e-10	1.020155e+00	-3.17718e-02	
657	6.115000e-10	9.957449e-01	-3.45244e-02	
658	6.125000e-10	9.637530e-01	-3.82474e-02	
659	6.135000e-10	9.302154e-01	-4.23511e-02	
660	6.145000e-10	8.952819e-01	-4.69212e-02	
661	6.155000e-10	8.591697e-01	-5.20487e-02	
662	6.165000e-10	8.221328e-01	-5.77954e-02	
663	6.175000e-10	7.843616e-01	-6.41300e-02	
664	6.185000e-10	7.459491e-01	-7.09020e-02	
665	6.195000e-10	7.069532e-01	-7.78763e-02	
666	6.205000e-10	6.674518e-01	-8.47622e-02	
667	6.215000e-10	6.275648e-01	-9.12013e-02	
668	6.225000e-10	5.874644e-01	-9.67315e-02	
669	6.235000e-10	5.473809e-01	-1.00748e-01	
670	6.245000e-10	5.076056e-01	-1.02471e-01	
671	6.255000e-10	4.684853e-01	-1.00919e-01	
672	6.265000e-10	4.304021e-01	-9.48945e-02	
673	6.275000e-10	3.937269e-01	-8.29660e-02	
674	6.285000e-10	3.587620e-01	-6.34661e-02	
675	6.295000e-10	3.258244e-01	-3.49462e-02	
676	6.305000e-10	2.954694e-01	2.723911e-03	
677	6.315000e-10	2.681640e-01	4.873564e-02	
678	6.325000e-10	2.439684e-01	1.022194e-01	
679	6.335000e-10	2.227519e-01	1.622532e-01	
680	6.345000e-10	2.042943e-01	2.278283e-01	
681	6.355000e-10	1.883171e-01	2.978720e-01	
682	6.365000e-10	1.745061e-01	3.712717e-01	
683	6.375000e-10	1.625300e-01	4.468853e-01	
684	6.385000e-10	1.520572e-01	5.235323e-01	
685	6.395000e-10	1.427640e-01	5.999694e-01	
686	6.405000e-10	1.343369e-01	6.748631e-01	
687	6.415000e-10	1.264697e-01	7.467871e-01	
688	6.425000e-10	1.188643e-01	8.142806e-01	
689	6.435000e-10	1.112451e-01	8.759933e-01	
690	6.445000e-10	1.033950e-01	9.308912e-01	
691	6.455000e-10	9.520511e-02	9.784383e-01	
692	6.465000e-10	8.670605e-02	1.018658e+00	

Index   time            v(pbit_raw)     v(pbit_out)     
--------------------------------------------------------------------------------
693	6.475000e-10	7.805506e-02	1.052047e+00	
694	6.485000e-10	6.948228e-02	1.079403e+00	
695	6.495000e-10	6.122529e-02	1.101639e+00	
696	6.505000e-10	5.348079e-02	1.119645e+00	
697	6.515000e-10	4.638191e-02	1.134217e+00	
698	6.525000e-10	3.999762e-02	1.146024e+00	
699	6.535000e-10	3.434321e-02	1.155615e+00	
700	6.545000e-10	2.939548e-02	1.163428e+00	
701	6.555000e-10	2.510643e-02	1.169810e+00	
702	6.565000e-10	2.141497e-02	1.175037e+00	
703	6.575000e-10	1.825472e-02	1.179329e+00	
704	6.585000e-10	1.555986e-02	1.182859e+00	
705	6.595000e-10	1.326810e-02	1.185769e+00	
706	6.605000e-10	1.132270e-02	1.188171e+00	
707	6.615000e-10	9.673010e-03	1.190156e+00	
708	6.625000e-10	8.274748e-03	1.191798e+00	
709	6.635000e-10	7.089471e-03	1.193157e+00	
710	6.645000e-10	6.084334e-03	1.194285e+00	
711	6.655000e-10	5.231226e-03	1.195220e+00	
712	6.665000e-10	4.506440e-03	1.195997e+00	
713	6.675000e-10	3.889822e-03	1.196642e+00	
714	6.685000e-10	3.364511e-03	1.197179e+00	
715	6.695000e-10	2.916204e-03	1.197627e+00	
716	6.705000e-10	2.532997e-03	1.198000e+00	
717	6.715000e-10	2.204776e-03	1.198312e+00	
718	6.725000e-10	1.923162e-03	1.198572e+00	
719	6.735000e-10	1.681001e-03	1.198790e+00	
720	6.745000e-10	1.472396e-03	1.198973e+00	
721	6.755000e-10	1.292272e-03	1.199126e+00	
