 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)              v(xt.icmp_h)          
 8.643862967007916e-08  0.000000000000000e+00  1.020428075025110e+00  8.110524082129722e-01  9.884987865923820e-01  1.199816731524628e+00  1.200131380917312e+00  2.000003370335239e+00  9.793593671013875e-01 
 8.743862967007916e-08  0.000000000000000e+00  1.019706095362305e+00  8.105437910931799e-01  9.894205862050948e-01  1.200181808445061e+00  1.199862940242789e+00  1.999999410086235e+00  9.801376514001314e-01 
 8.843862967007915e-08  0.000000000000000e+00  1.019009284134235e+00  8.100719052882699e-01  9.902190063498741e-01  1.199818829167988e+00  1.200129591030346e+00  1.999995358046207e+00  9.807555563887060e-01 
 8.943862967007915e-08  0.000000000000000e+00  1.018336815393893e+00  8.096336573397216e-01  9.909730026854102e-01  1.200179719002902e+00  1.199865250720678e+00  1.999991227370163e+00  9.814835291556222e-01 
 9.043862967007915e-08  0.000000000000000e+00  1.017687874519305e+00  8.092238158859326e-01  9.916247738599403e-01  1.199820909615134e+00  1.200127871421372e+00  1.999986991675220e+00  9.820568741650501e-01 
 9.143862967007914e-08  0.000000000000000e+00  1.017061655683255e+00  8.088407969977571e-01  9.922445256463536e-01  1.200177646828877e+00  1.199867403230080e+00  1.999982608920525e+00  9.827378815031955e-01 
 9.243862967007914e-08  0.000000000000000e+00  1.016457405984655e+00  8.084806168184250e-01  9.927800722725145e-01  1.199822972737937e+00  1.200126213720092e+00  1.999978048162286e+00  9.832697388594335e-01 
 9.343862967007913e-08  0.000000000000000e+00  1.015874341880834e+00  8.081426316229734e-01  9.932930518101749e-01  1.200175592044511e+00  1.199869427353187e+00  1.999973306627292e+00  9.839068937485873e-01 
 9.443862967007913e-08  0.000000000000000e+00  1.015311774129564e+00  8.078236077588838e-01  9.937363381212326e-01  1.199825018422762e+00  1.200124609296023e+00  1.999968422122030e+00  9.844001266349698e-01 
 9.543862967007912e-08  0.000000000000000e+00  1.014768943918219e+00  8.075234295751119e-01  9.941636101653265e-01  1.200173554757305e+00  1.199871346567491e+00  1.999963473669214e+00  9.849963267555848e-01 
 9.643862967007912e-08  0.000000000000000e+00  1.014245227849032e+00  8.072392896481035e-01  9.945326494219977e-01  1.199827046567811e+00  1.200123049998971e+00  1.999958577460275e+00  9.854536079970504e-01 
 9.743862967007912e-08  0.000000000000000e+00  1.013739893931254e+00  8.069713586447348e-01  9.948899514092120e-01  1.200171535061931e+00  1.199873179697253e+00  1.999953874409813e+00  9.860115601635779e-01 
 9.843862967007911e-08  0.000000000000000e+00  1.013252385712510e+00  8.067170849172323e-01  9.951981955481545e-01  1.199829057084696e+00  1.200121528488250e+00  1.999949517034535e+00  9.864353942291079e-01 
 9.943862967007911e-08  0.000000000000000e+00  1.012781998356123e+00  8.064768123136375e-01  9.954974362971657e-01  1.200169533041313e+00  1.199874941943679e+00  1.999945653124218e+00  9.869576372085367e-01 
 1.004386296700791e-07  0.000000000000000e+00  1.012328241233767e+00  8.062481747736507e-01  9.957552196514288e-01  1.199831049895806e+00  1.200120038347930e+00  1.999942413010017e+00  9.873503778012934e-01 
 1.014386296700791e-07  0.000000000000000e+00  1.011890434616981e+00  8.060316487631720e-01  9.960057726043362e-01  1.200167548767256e+00  1.199876645627723e+00  1.999939897598811e+00  9.878392977123251e-01 
 1.024386296700791e-07  0.000000000000000e+00  1.011468150304878e+00  8.058250315112385e-01  9.962213950363197e-01  1.199833024935816e+00  1.200118574090265e+00  1.999938172262705e+00  9.882031573405173e-01 
 1.034386296700791e-07  0.000000000000000e+00  1.011060729739191e+00  8.056289194593229e-01  9.964309613357043e-01  1.200165582299399e+00  1.199878300762481e+00  1.999937262985884e+00  9.886609946307667e-01 
 1.044386296700791e-07  0.000000000000000e+00  1.010667802366189e+00  8.054412637639854e-01  9.966113398634402e-01  1.199834982149338e+00  1.200117131100204e+00  1.999937158191024e+00  9.889980472052985e-01 
 1.054386296700791e-07  0.000000000000000e+00  1.010288726112448e+00  8.052627711969043e-01  9.967864222700460e-01  1.200163633687209e+00  1.199879915486427e+00  1.999937812169001e+00  9.894268980905040e-01 
 1.064386296700791e-07  0.000000000000000e+00  1.009923183132097e+00  8.050915346309842e-01  9.969374219064941e-01  1.199836921493040e+00  1.200115705553102e+00  1.999939152407310e+00  9.897390783585834e-01 
 1.074386296700791e-07  0.000000000000000e+00  1.009570543558571e+00  8.049283562194084e-01  9.970835543649551e-01  1.200161702970220e+00  1.199881496413278e+00  1.999941086843141e+00  9.901408950393974e-01 
 1.084386296700791e-07  0.000000000000000e+00  1.009230538127097e+00  8.047714528380974e-01  9.972101485607743e-01  1.199838842931084e+00  1.200114294324214e+00  1.999943512828288e+00  9.904299989089044e-01 
 1.094386296700791e-07  0.000000000000000e+00  1.008902546019972e+00  8.046217028617580e-01  9.973320181017492e-01  1.200159790178612e+00  1.199883048906054e+00  1.999946324428096e+00  9.908065920604596e-01 
 1.104386296700791e-07  0.000000000000000e+00  1.008586343664324e+00  8.044774271046367e-01  9.974383903508682e-01  1.199840746438767e+00  1.200112894897712e+00  1.999949419753265e+00  9.910742803489446e-01 
 1.114386296700791e-07  0.000000000000000e+00  1.008281317394516e+00  8.043395606988253e-01  9.975399336417919e-01  1.200157895332947e+00  1.199884577301565e+00  1.999952705775597e+00  9.914273254122118e-01 
 1.124386296700791e-07  0.000000000000000e+00  1.007987287575923e+00  8.042065097535942e-01  9.976295739882192e-01  1.199842632000453e+00  1.200111505281444e+00  1.999956102386116e+00  9.916751315026221e-01 
 1.134386296700790e-07  0.000000000000000e+00  1.007703646765790e+00  8.040792494430415e-01  9.977140778684420e-01  1.200156018444457e+00  1.199886085091227e+00  1.999959543940685e+00  9.920061783821014e-01 
 1.144386296700790e-07  0.000000000000000e+00  1.007430258234042e+00  8.039562560287914e-01  9.977898850360547e-01  1.199844499607785e+00  1.200110123928394e+00  1.999962980049977e+00  9.922355186797547e-01 
 1.154386296700790e-07  0.000000000000000e+00  1.007166520320426e+00  8.038385318602888e-01  9.978600893166027e-01  1.200154159516846e+00  1.199887575071495e+00  1.999966374462810e+00  9.925460032943121e-01 
 1.164386296700790e-07  0.000000000000000e+00  1.006912338406749e+00  8.037246119684026e-01  9.979244698047601e-01  1.199846349261591e+00  1.200108749664425e+00  1.999969703641016e+00  9.927581886966945e-01 
 1.174386296700790e-07  0.000000000000000e+00  1.006667116226909e+00  8.036155164721202e-01  9.979826613088187e-01  1.200152318545096e+00  1.199889049464995e+00  1.999972954251803e+00  9.930494446002122e-01 
 1.184386296700790e-07  0.000000000000000e+00  1.006430800364882e+00  8.035098307759222e-01  9.980376152821131e-01  1.199848180970980e+00  1.200107381631897e+00  1.999976120875635e+00  9.932456913514757e-01 
 1.192193148350395e-07  0.000000000000000e+00  1.006252086350536e+00  8.034305403679178e-01  9.980751564113134e-01  1.200150240869742e+00  1.199890702770671e+00  1.999978534330570e+00  9.934688994166634e-01 
 1.200000000000000e-07  7.940933880509067e-14  1.006078529229803e+00  8.033529096803118e-01  9.981135226292770e-01  1.199850501064668e+00  1.200105615240402e+00  1.999980897769189e+00  9.936036547508783e-01 
 1.200200000000000e-07  1.200000000000567e-01  1.006356352560899e+00  8.036296869602533e-01  9.981152697653000e-01  1.200003028755752e+00  1.200007490258254e+00  1.999980957759152e+00  9.936289970466052e-01 
 1.200600000000000e-07  3.600000000000112e-01  1.006785114815984e+00  8.040560929396715e-01  9.981213336375203e-01  1.199998664628963e+00  1.199990510533839e+00  1.999981078474330e+00  9.936457216439688e-01 
 1.200994908409001e-07  5.969450454008082e-01  1.005146107422996e+00  8.025092753166032e-01  9.981151717537285e-01  1.200002892513130e+00  1.200004685734213e+00  1.999981200646384e+00  9.936430341385005e-01 
 1.201406557795165e-07  8.439346770992416e-01  9.891993895605344e-01  7.909282001324444e-01  9.980811757955947e-01  1.199958992899082e+00  1.199989629645549e+00  1.999981327440902e+00  9.936169454515115e-01 
 1.201703278897583e-07  1.021967338549547e+00  9.737499717595779e-01  7.788113010738432e-01  9.980262763475410e-01  1.199662589025252e+00  1.199999374080307e+00  1.999981400623323e+00  9.935620277811248e-01 
 1.202000000000000e-07  1.200000000000000e+00  9.660032645383680e-01  7.702284812294791e-01  9.979468203401788e-01  1.200160695076631e+00  1.199991945597846e+00  1.999981403796161e+00  9.934852342673169e-01 
 1.202038580576398e-07  1.200000000000000e+00  9.655251984430943e-01  7.696124013967521e-01  9.979356985392663e-01  1.200398571744407e+00  1.199994884627702e+00  1.999981394143476e+00  9.934738960964118e-01 
 1.202115741729194e-07  1.200000000000000e+00  9.647066668294585e-01  7.686557704518213e-01  9.979169236864385e-01  1.201092511569451e+00  1.199999324697042e+00  1.999981368006110e+00  9.934553162483097e-01 
 1.202270064034786e-07  1.200000000000000e+00  9.635405461794276e-01  7.676575672804605e-01  9.978919843294133e-01  1.202054331507418e+00  1.200003031678176e+00  1.999981265118085e+00  9.934323929359244e-01 
 1.202578708645971e-07  1.200000000000000e+00  9.624779146967500e-01  7.669736846025412e-01  9.978601394512691e-01  1.202121336407974e+00  1.200003409838981e+00  1.999980744875836e+00  9.934073982340195e-01 
 1.202920364121723e-07  1.200000000000000e+00  9.623941494071195e-01  7.669642162346946e-01  9.979244792638363e-01  1.203117965612419e+00  1.200013236364545e+00  1.999979427493273e+00  9.934937979781491e-01 
 1.203436801337292e-07  1.200000000000000e+00  9.624499548198152e-01  7.671047845883624e-01  9.988935322578769e-01  1.201878413667690e+00  1.200047358055423e+00  1.999975093320992e+00  9.945647516848287e-01 
 1.204182351896469e-07  1.200000000000000e+00  9.626326198798626e-01  7.673594450218687e-01  1.006046518403403e+00  1.199815323301951e+00  1.200127873614740e+00  1.999961957376509e+00  1.001958125910655e+00 
 1.204966493835338e-07  1.200000000000000e+00  9.628943464641687e-01  7.676806987047514e-01  1.020868949312927e+00  1.199976135650869e+00  1.194893549224146e+00  1.999938010142227e+00  1.016920273309004e+00 
 1.205664371554296e-07  1.200000000000000e+00  9.630769097710622e-01  7.679420174012556e-01  1.034032054391893e+00  1.199994919752303e+00  1.202297945370906e+00  1.999908482350512e+00  1.029467714047925e+00 
 1.206327042117777e-07  1.200000000000000e+00  9.632407886536912e-01  7.681838179302711e-01  1.040386666232293e+00  1.199976020867355e+00  1.200694172333239e+00  1.999875445690487e+00  1.035800333427659e+00 
 1.207013611113401e-07  1.200000000000000e+00  9.633982450278271e-01  7.684328433902051e-01  1.041823182761965e+00  1.199984970574119e+00  1.199246364367499e+00  1.999839334974302e+00  1.037309002971484e+00 
 1.207878305740986e-07  1.200000000000000e+00  9.635785483842223e-01  7.687336004644232e-01  1.041505145981968e+00  1.199981485952931e+00  1.200680124443016e+00  1.999796435125262e+00  1.037093027673936e+00 
 1.208837635102129e-07  1.200000000000000e+00  9.637662747762551e-01  7.690638021102462e-01  1.041352662362541e+00  1.199983636056568e+00  1.199389596697227e+00  1.999757677515180e+00  1.037070922400801e+00 
 1.210110802716711e-07  1.200000000000000e+00  9.639917567195120e-01  7.694842258574851e-01  1.040918630973831e+00  1.199983780106919e+00  1.200560143010063e+00  1.999725426297828e+00  1.036848491484885e+00 
 1.212657137945876e-07  1.200000000000000e+00  9.644006511545542e-01  7.702941614896378e-01  1.040053043541445e+00  1.199984438067859e+00  1.199462737222309e+00  1.999717027572456e+00  1.036477395958428e+00 
 1.216291138465539e-07  1.200000000000000e+00  9.649125966800274e-01  7.713705507721097e-01  1.038736881837110e+00  1.199986332883237e+00  1.200520318170452e+00  1.999775526623115e+00  1.035943776284551e+00 
 1.223412767626606e-07  1.200000000000000e+00  9.658186975204386e-01  7.732829848295818e-01  1.036298818782038e+00  1.199987317987463e+00  1.199486937893911e+00  1.999911089357302e+00  1.035050318014008e+00 
 1.233412767626606e-07  1.200000000000000e+00  9.669986323295198e-01  7.756078174681960e-01  1.033111267710245e+00  1.199990269322362e+00  1.200506566697544e+00  2.000005274085979e+00  1.033852373133368e+00 
 1.243412767626606e-07  1.200000000000000e+00  9.681366731158687e-01  7.776158304400161e-01  1.030224974737759e+00  1.199990539290157e+00  1.199498275240006e+00  2.000025018734734e+00  1.032704120019315e+00 
 1.253412767626606e-07  1.200000000000000e+00  9.692334240454233e-01  7.793682726206683e-01  1.027551313128488e+00  1.199992814210726e+00  1.200495358955113e+00  2.000030929444936e+00  1.031562128065871e+00 
 1.263412767626606e-07  1.200000000000000e+00  9.702956657052558e-01  7.809180165111369e-01  1.025098615168253e+00  1.199992323419804e+00  1.199509404808506e+00  2.000033673283205e+00  1.030471289867488e+00 
 1.273412767626606e-07  1.200000000000000e+00  9.713181724682903e-01  7.822885138426172e-01  1.022806806425289e+00  1.199994398824804e+00  1.200484356506285e+00  2.000033752813312e+00  1.029396985762945e+00 
 1.283412767626606e-07  1.200000000000000e+00  9.723085958444788e-01  7.835123871400105e-01  1.020695546360839e+00  1.199993440864944e+00  1.199520328533168e+00  2.000032326850059e+00  1.028372787489788e+00 
 1.293412767626606e-07  1.200000000000000e+00  9.732616914267448e-01  7.846010554608693e-01  1.018725201977079e+00  1.199995493083718e+00  1.200473557437814e+00  2.000030516932023e+00  1.027368224207828e+00 
 1.303412767626606e-07  1.200000000000000e+00  9.741850418817409e-01  7.855795080757910e-01  1.016918819129898e+00  1.199994195358110e+00  1.199531048456612e+00  2.000029085659621e+00  1.026410321149810e+00 
 1.313412767626606e-07  1.200000000000000e+00  9.750733890592317e-01  7.864542126174201e-01  1.015246226473828e+00  1.199996302566531e+00  1.200462959739850e+00  2.000028482473102e+00  1.025473270711015e+00 
 1.323412767626606e-07  1.200000000000000e+00  9.759342133037351e-01  7.872464200145399e-01  1.013726234791396e+00  1.199994730921190e+00  1.199541566700999e+00  2.000028873091263e+00  1.024579065345417e+00 
 1.333412767626606e-07  1.200000000000000e+00  9.767622492243909e-01  7.879596587509046e-01  1.012331748515634e+00  1.199996931575813e+00  1.200452561334336e+00  2.000030213210670e+00  1.023706124607368e+00 
 1.343412767626606e-07  1.200000000000000e+00  9.775648393803513e-01  7.886122764642063e-01  1.011075056694667e+00  1.199995124635406e+00  1.199551885443081e+00  2.000032329023100e+00  1.022872318249014e+00 
 1.353412767626606e-07  1.200000000000000e+00  9.783367179475820e-01  7.892052218177931e-01  1.009930373564729e+00  1.199997438710840e+00  1.200442360091976e+00  2.000035006437269e+00  1.022059727139626e+00 
 1.363412767626606e-07  1.200000000000000e+00  9.790850701519924e-01  7.897541002861497e-01  1.008904386942540e+00  1.199995421464260e+00  1.199562006900480e+00  2.000038046852860e+00  1.021282795245928e+00 
 1.373412767626606e-07  1.200000000000000e+00  9.798046427550114e-01  7.902575044634848e-01  1.007973149374910e+00  1.199997859453738e+00  1.200432353848542e+00  2.000041308224684e+00  1.020526730308514e+00 
 1.383412767626606e-07  1.200000000000000e+00  9.805024580910320e-01  7.907286046164721e-01  1.007139823208570e+00  1.199995649387054e+00  1.199571933318266e+00  2.000044712776072e+00  1.019803127260037e+00 
 1.393412767626606e-07  1.200000000000000e+00  9.811732919553631e-01  7.911640833542342e-01  1.006383373804003e+00  1.199998216561676e+00  1.200422540411649e+00  2.000048243727160e+00  1.019099847151133e+00 
 1.403412767626606e-07  1.200000000000000e+00  9.818240050306876e-01  7.915751974170221e-01  1.005705327638171e+00  1.199995826714459e+00  1.199581666963770e+00  2.000051922598813e+00  1.018426121681363e+00 
 1.413412767626606e-07  1.200000000000000e+00  9.824494165912357e-01  7.919573008602527e-01  1.005088234999405e+00  1.199998525312288e+00  1.200412917569188e+00  2.000055787401364e+00  1.017772050526331e+00 
 1.423412767626606e-07  1.200000000000000e+00  9.830562275792590e-01  7.923203118095057e-01  1.004533148482885e+00  1.199995965923868e+00  1.199591210118895e+00  2.000059866138781e+00  1.017144910678580e+00 
 1.433412767626606e-07  1.200000000000000e+00  9.836393102472724e-01  7.926588010370419e-01  1.004026234444324e+00  1.199998796351586e+00  1.200403483090193e+00  2.000064160268822e+00  1.016536677759534e+00 
 1.443412767626606e-07  1.200000000000000e+00  9.842052059790877e-01  7.929818258706187e-01  1.003568527523806e+00  1.199996075803712e+00  1.199600565079626e+00  2.000068631636380e+00  1.015953016629886e+00 
