 time                   v(gfet,source)         v(dfet,source)         i(vfet)                i(Lload)               i(vdrive)             
 3.228000000000000e-08  6.192244389541778e-06  4.999999999590221e+00  3.205138376927152e-10  3.207441603980676e-10  5.933156499741618e-12 
 3.233882351446076e-08  6.192244765244030e-06  4.999999999587613e+00  3.229088108014366e-10  3.207443403756283e-10  5.875671395825025e-12 
 3.245647054338227e-08  6.192245516648535e-06  4.999999999588597e+00  3.187290431583278e-10  3.207439734816131e-10  6.123385869541420e-12 
 3.269176460122531e-08  6.192247019457545e-06  4.999999999591301e+00  3.199667197861800e-10  3.207387211726087e-10  6.390759937306006e-12 
 3.298588230061265e-08  6.192248897969619e-06  4.999999999587533e+00  3.220355093702665e-10  3.207368398649990e-10  6.027268961705801e-12 
 3.327999999999999e-08  6.192250776481693e-06  4.999999999591176e+00  3.195008702050472e-10  3.207292990220489e-10  5.839852608652621e-12 
 3.333882353987746e-08  6.192250298514486e-06  4.999999999590408e+00  3.213180832517537e-10  3.207276774892798e-10  5.699692996220806e-12 
 3.345647061963240e-08  6.192249342580072e-06  4.999999999581212e+00  3.267559556263677e-10  3.207310268066310e-10  4.938424127097496e-12 
 3.369176477914227e-08  6.192247430711243e-06  4.999999999585103e+00  3.169799978053334e-10  3.207375857960937e-10  4.624817456083674e-12 
 3.398588238957113e-08  6.192245040875931e-06  4.999999999588717e+00  3.201539033881318e-10  3.207389614318101e-10  4.857012930953655e-12 
 3.428000000000000e-08  6.192242651040618e-06  4.999999999586881e+00  3.214819521701884e-10  3.207413865752295e-10  5.674724389394606e-12 
 3.433882352208577e-08  6.192243130447883e-06  4.999999999584917e+00  3.224025491022076e-10  3.207431434164298e-10  5.754271164377586e-12 
 3.445647056625732e-08  6.192244089262414e-06  4.999999999584820e+00  3.198032949569551e-10  3.207467204162373e-10  6.024335923778684e-12 
 3.469176465460041e-08  6.192246006891475e-06  4.999999999585707e+00  3.203710630117484e-10  3.207526778903347e-10  6.220758581648375e-12 
 3.498588232730020e-08  6.192248403928309e-06  4.999999999584309e+00  3.212397015062152e-10  3.207621269291083e-10  6.017475878477771e-12 
 3.528000000000000e-08  6.192250800965143e-06  4.999999999585103e+00  3.204558840508298e-10  3.207706166657998e-10  5.682528883207971e-12 
 3.533882353453996e-08  6.192250346268952e-06  4.999999999586516e+00  3.195683717649445e-10  3.207713608621710e-10  5.715477787229806e-12 
 3.545647060361987e-08  6.192249436876568e-06  4.999999999583532e+00  3.235443024607321e-10  3.207749578112984e-10  5.475077287158889e-12 
 3.569176474177970e-08  6.192247618091802e-06  4.999999999574539e+00  3.232574208311689e-10  3.207967485402419e-10  4.682225527435913e-12 
 3.598588237088985e-08  6.192245344611180e-06  4.999999999584296e+00  3.171822804404201e-10  3.208130896353856e-10  5.420872030339335e-12 
 3.627999999999999e-08  6.192243071130558e-06  4.999999999581593e+00  3.222619948672900e-10  3.208305600355121e-10  6.175720091566861e-12 
 3.633882352582202e-08  6.192243369436155e-06  4.999999999579918e+00  3.222595523766358e-10  3.208351466443826e-10  6.313696527399104e-12 
 3.645647057746608e-08  6.192243966047348e-06  4.999999999580008e+00  3.199005504939123e-10  3.208442257533750e-10  6.631520582233569e-12 
 3.669176468075419e-08  6.192245159269734e-06  4.999999999575175e+00  3.225861799904806e-10  3.208692721246020e-10  6.346144828172848e-12 
 3.698588234037710e-08  6.192246650797871e-06  4.999999999577128e+00  3.198532549930633e-10  3.209005890875138e-10  6.152996081393303e-12 
 3.728000000000001e-08  6.192248142326009e-06  4.999999999582991e+00  3.195210762640954e-10  3.209199832959753e-10  6.529968406276954e-12 
 3.733882353192460e-08  6.192248211599720e-06  4.999999999581543e+00  3.220455013774881e-10  3.209235078203976e-10  6.502568286343574e-12 
 3.745647059577376e-08  6.192248350147143e-06  4.999999999576019e+00  3.240483437139119e-10  3.209344487213606e-10  6.265180269113962e-12 
 3.769176472347208e-08  6.192248627241989e-06  4.999999999572386e+00  3.208069365712163e-10  3.209646524254817e-10  5.530092117740637e-12 
 3.798588236173605e-08  6.192248973610520e-06  4.999999999576517e+00  3.194753350754809e-10  3.209990415836694e-10  5.021199547729921e-12 
 3.828000000000001e-08  6.192249319979053e-06  4.999999999574184e+00  3.219344790750256e-10  3.210368117179119e-10  4.497925523792162e-12 
 3.833882352765280e-08  6.192248927393830e-06  4.999999999575823e+00  3.197246911668117e-10  3.210437137489419e-10  4.615351747701626e-12 
 3.845647058295838e-08  6.192248142223385e-06  4.999999999579887e+00  3.190012698439659e-10  3.210545705158163e-10  4.983024436871000e-12 
 3.869176469356955e-08  6.192246571882493e-06  4.999999999573935e+00  3.242515145274183e-10  3.210822406563008e-10  5.229612289004912e-12 
 3.898588234678478e-08  6.192244608956279e-06  4.999999999569633e+00  3.216344968137719e-10  3.211281553172629e-10  5.476199517722574e-12 
 3.928000000000000e-08  6.192242646030065e-06  4.999999999571184e+00  3.204090326391906e-10  3.211751767318027e-10  6.056909693848839e-12 
 3.933882353064305e-08  6.192243082627431e-06  4.999999999572601e+00  3.200080200826960e-10  3.211838429766078e-10  6.257972032285355e-12 
 3.945647059192914e-08  6.192243955822164e-06  4.999999999580092e+00  3.166906736851161e-10  3.211957609605687e-10  7.070508268496381e-12 
 3.969176471450132e-08  6.192245702211628e-06  4.999999999573384e+00  3.255469227525509e-10  3.212246241571237e-10  7.307305151596499e-12 
 3.998588235725066e-08  6.192247885198382e-06  4.999999999566781e+00  3.223892264259121e-10  3.212760005949500e-10  6.514934777638107e-12 
 4.028000000000000e-08  6.192250068185136e-06  4.999999999566686e+00  3.208484589123373e-10  3.213335153517960e-10  5.155425538512157e-12 
 4.033882352854987e-08  6.192249841446207e-06  4.999999999569540e+00  3.190105957173728e-10  3.213439440756527e-10  5.061529483301602e-12 
 4.045647058564960e-08  6.192249387968350e-06  4.999999999575209e+00  3.188893593630837e-10  3.213607409693897e-10  5.121732275488802e-12 
 4.069176469984908e-08  6.192248481012634e-06  4.999999999577049e+00  3.222218047937986e-10  3.213881157732024e-10  5.726944959927316e-12 
 4.098588234992455e-08  6.192247347317961e-06  4.999999999567077e+00  3.243310064959815e-10  3.214377305993388e-10  5.616879574302236e-12 
 4.128000000000001e-08  6.192246213623290e-06  4.999999999568665e+00  3.202869081064819e-10  3.214897844466824e-10  5.748617022943020e-12 
 4.133882353001510e-08  6.192246138917299e-06  4.999999999567248e+00  3.226228173502932e-10  3.215012943369455e-10  5.598570381164930e-12 
 4.145647059004529e-08  6.192245989505316e-06  4.999999999570198e+00  3.188036501455827e-10  3.215221968874693e-10  5.784123885150400e-12 
 4.169176471010566e-08  6.192245690681350e-06  4.999999999569352e+00  3.226086064955780e-10  3.215635084596880e-10  5.784212084997131e-12 
 4.198588235505284e-08  6.192245317151399e-06  4.999999999573449e+00  3.204354559471767e-10  3.216067741979023e-10  6.537436011370273e-12 
 4.228000000000001e-08  6.192244943621448e-06  4.999999999565967e+00  3.239224444229194e-10  3.216617788098786e-10  6.187746685480319e-12 
 4.233882352898944e-08  6.192245359330698e-06  4.999999999568621e+00  3.195834707980794e-10  3.216723692966994e-10  6.320304333064589e-12 
 4.245647058696831e-08  6.192246190749199e-06  4.999999999569507e+00  3.223936673180106e-10  3.216929413824010e-10  6.158673506069523e-12 
 4.269176470292604e-08  6.192247853586200e-06  4.999999999571776e+00  3.211864108010332e-10  3.217302648253484e-10  6.192717481390622e-12 
 4.298588235146303e-08  6.192249932132476e-06  4.999999999573030e+00  3.216762411994978e-10  3.217722113063592e-10  6.079162563968343e-12 
 4.328000000000001e-08  6.192252010678752e-06  4.999999999569525e+00  3.228197709148617e-10  3.218192448639634e-10  5.203126503868644e-12 
 4.333882352970741e-08  6.192251325060526e-06  4.999999999570950e+00  3.206910292874454e-10  3.218283022889123e-10  5.146000379291360e-12 
 4.345647058912221e-08  6.192249953824072e-06  4.999999999566530e+00  3.256368508175456e-10  3.218495981879843e-10  4.555226963860737e-12 
 4.369176470795179e-08  6.192247211351165e-06  4.999999999566381e+00  3.208404653065600e-10  3.218950045749680e-10  4.272614353246704e-12 
 4.398588235397591e-08  6.192243783260062e-06  4.999999999568287e+00  3.214069010937237e-10  3.219496527012700e-10  4.777302387232521e-12 
 4.428000000000001e-08  6.192240355168957e-06  4.999999999570409e+00  3.215869792683179e-10  3.219990038494380e-10  6.382578195346725e-12 
 4.433882352920483e-08  6.192241149759034e-06  4.999999999573308e+00  3.195568254454884e-10  3.220065780858150e-10  6.954739220502507e-12 
 4.445647058761447e-08  6.192242738939187e-06  4.999999999571804e+00  3.245053115108476e-10  3.220227240245677e-10  7.519756220703347e-12 
 4.469176470443376e-08  6.192245917299494e-06  4.999999999564365e+00  3.243902924054964e-10  3.220662616806869e-10  7.561629436752398e-12 
 4.498588235221689e-08  6.192249890249901e-06  4.999999999560381e+00  3.224107647525898e-10  3.221345933057673e-10  6.048079192414596e-12 
 4.528000000000003e-08  6.192253863200308e-06  4.999999999566375e+00  3.203444176591574e-10  3.221963182364895e-10  4.793195788194149e-12 
 4.533882352955666e-08  6.192253088473286e-06  4.999999999572168e+00  3.173248330767819e-10  3.222045273816587e-10  4.983568570836316e-12 
 4.545647058866992e-08  6.192251539019241e-06  4.999999999580945e+00  3.190328001778653e-10  3.222145584201586e-10  5.624091985309207e-12 
 4.569176470689643e-08  6.192248440111152e-06  4.999999999565388e+00  3.301108275621800e-10  3.222512708067615e-10  5.649556750154591e-12 
 4.598588235344823e-08  6.192244566476057e-06  4.999999999556884e+00  3.229683187555565e-10  3.223223077331028e-10  5.308573513499587e-12 
 4.628000000000003e-08  6.192240692840962e-06  4.999999999561537e+00  3.205049559085182e-10  3.223936898694157e-10  5.673911725656219e-12 
 4.633882352931039e-08  6.192241311881052e-06  4.999999999563204e+00  3.209912335933041e-10  3.224070194846052e-10  5.847130668101136e-12 
 4.645647058793111e-08  6.192242549961231e-06  4.999999999565360e+00  3.218341149135995e-10  3.224321322090051e-10  6.246544053496381e-12 
 4.669176470517255e-08  6.192245026121592e-06  4.999999999565214e+00  3.231273026926829e-10  3.224811728416710e-10  6.799754498614669e-12 
 4.698588235258628e-08  6.192248121322051e-06  4.999999999562339e+00  3.232925038787471e-10  3.225471018747372e-10  6.642349159851485e-12 
 4.728000000000002e-08  6.192251216522510e-06  4.999999999563933e+00  3.219655653197151e-10  3.226113248072648e-10  6.151834684026136e-12 
 4.733882352948277e-08  6.192250935538243e-06  4.999999999561439e+00  3.246638513587641e-10  3.226254775487436e-10  5.822684484091747e-12 
 4.745647058844827e-08  6.192250373569710e-06  4.999999999563564e+00  3.199240872220344e-10  3.226522161427214e-10  5.727931800744712e-12 
 4.769176470637926e-08  6.192249249632644e-06  4.999999999558736e+00  3.249240876357362e-10  3.227113090642497e-10  4.910451927887804e-12 
 4.798588235318964e-08  6.192247844711313e-06  4.999999999564626e+00  3.206745979866810e-10  3.227765936475446e-10  5.348454697792077e-12 
 4.828000000000002e-08  6.192246439789983e-06  4.999999999561440e+00  3.240872015197738e-10  3.228447301162340e-10  5.563109462024610e-12 
 4.833882352936209e-08  6.192246286742385e-06  4.999999999562227e+00  3.222409006298221e-10  3.228581503707251e-10  5.739895565142275e-12 
 4.845647058808625e-08  6.192245980647189e-06  4.999999999558642e+00  3.257696334912907e-10  3.228875374537699e-10  5.629875959953928e-12 
 4.869176470553455e-08  6.192245368456797e-06  4.999999999560678e+00  3.213191934747783e-10  3.229453614250755e-10  5.929915629712679e-12 
 4.898588235276728e-08  6.192244603218807e-06  4.999999999561854e+00  3.229037037755234e-10  3.230147798544136e-10  6.254808872447129e-12 
 4.928000000000002e-08  6.192243837980816e-06  4.999999999562377e+00  3.230489209471443e-10  3.230818963056992e-10  6.749357149560264e-12 
 4.933882352944656e-08  6.192244346805838e-06  4.999999999562663e+00  3.228493028473167e-10  3.230949045633646e-10  6.846389422185059e-12 
 4.945647058833966e-08  6.192245364455881e-06  4.999999999558614e+00  3.261217962347018e-10  3.231238063575170e-10  6.620940530858641e-12 
 4.969176470612584e-08  6.192247399755969e-06  4.999999999561552e+00  3.211095833677291e-10  3.231796722596991e-10  6.496734492609027e-12 
 4.998588235306294e-08  6.192249943881075e-06  4.999999999564093e+00  3.228579625869088e-10  3.232434684502516e-10  6.053726557585584e-12 
 5.028000000000004e-08  6.192252488006181e-06  4.999999999562875e+00  3.238291856888509e-10  3.233072368852286e-10  5.257741562004342e-12 
 5.033882352938746e-08  6.192251824540625e-06  4.999999999564455e+00  3.220170796680577e-10  3.233190264996522e-10  5.244092730590302e-12 
 5.045647058816230e-08  6.192250497609513e-06  4.999999999562751e+00  3.253144420511944e-10  3.233437966161656e-10  4.952304435675361e-12 
 5.069176470571198e-08  6.192247843747287e-06  4.999999999563090e+00  3.228570744084891e-10  3.233936460636522e-10  5.038587331650940e-12 
 5.098588235285601e-08  6.192244526419504e-06  4.999999999565037e+00  3.229563283468906e-10  3.234521591538586e-10  5.736245327478059e-12 
 5.128000000000003e-08  6.192241209091720e-06  4.999999999562674e+00  3.242641710698990e-10  3.235138216345357e-10  6.473084058784134e-12 
 5.133882352942884e-08  6.192241790596814e-06  4.999999999560096e+00  3.256941383256162e-10  3.235280129736118e-10  6.430120948501192e-12 
 5.145647058828645e-08  6.192242953607002e-06  4.999999999558617e+00  3.233147083392396e-10  3.235574815886599e-10  6.387887831540984e-12 
 5.169176470600167e-08  6.192245279627380e-06  4.999999999568728e+00  3.195950171175355e-10  3.236028623884724e-10  6.890130989627846e-12 
 5.198588235300085e-08  6.192248187152849e-06  4.999999999570366e+00  3.243105783923284e-10  3.236488906738222e-10  7.120623155779798e-12 
 5.228000000000003e-08  6.192251094678319e-06  4.999999999566406e+00  3.248621371909621e-10  3.236985766236211e-10  6.407940177826157e-12 
 5.233882352939986e-08  6.192250842606686e-06  4.999999999568453e+00  3.220606004106230e-10  3.237076470589961e-10  6.364635327018447e-12 
 5.245647058819953e-08  6.192250338463420e-06  4.999999999565889e+00  3.265441250732692e-10  3.237276284713542e-10  5.789545980215000e-12 
 5.269176470579888e-08  6.192249330176889e-06  4.999999999562248e+00  3.244764457122074e-10  3.237743458756048e-10  4.823563559209001e-12 
 5.298588235289946e-08  6.192248069818725e-06  4.999999999570901e+00  3.211029220295814e-10  3.238197730792702e-10  4.996199715881153e-12 
 5.328000000000004e-08  6.192246809460560e-06  4.999999999567462e+00  3.254227998183978e-10  3.238671154176531e-10  5.066284712714961e-12 
 5.333882352942015e-08  6.192246603487711e-06  4.999999999571480e+00  3.205826715202420e-10  3.238743526839949e-10  5.490597993623725e-12 
 5.345647058826039e-08  6.192246191542011e-06  4.999999999572420e+00  3.252189628710767e-10  3.238881177147768e-10  5.825122502411961e-12 
 5.369176470594086e-08  6.192245367650612e-06  4.999999999570439e+00  3.249245317249461e-10  3.239176687291900e-10  6.543467861736679e-12 
 5.398588235297045e-08  6.192244337786364e-06  4.999999999564891e+00  3.252513813833957e-10  3.239663537435433e-10  6.416361609780721e-12 
 5.428000000000005e-08  6.192243307922116e-06  4.999999999569143e+00  3.224922551225973e-10  3.240110766494775e-10  6.696541677295512e-12 
 5.433882352940597e-08  6.192243889979588e-06  4.999999999568200e+00  3.247784263749054e-10  3.240202021623229e-10  6.605222960384335e-12 
 5.445647058821781e-08  6.192245054094531e-06  4.999999999569928e+00  3.224034372806273e-10  3.240372197996222e-10  6.714740742597147e-12 
 5.469176470584148e-08  6.192247382324419e-06  4.999999999574150e+00  3.229949641081475e-10  3.240641591878424e-10  6.910627398017816e-12 
 5.498588235292076e-08  6.192250292611779e-06  4.999999999572768e+00  3.249327473753283e-10  3.240964545347946e-10  6.552976694260138e-12 
 5.528000000000004e-08  6.192253202899139e-06  4.999999999572107e+00  3.241926727071132e-10  3.241294142808382e-10  5.637173453726385e-12 
 5.533882352941590e-08  6.192252377116962e-06  4.999999999568301e+00  3.273221693689266e-10  3.241383520098673e-10  5.149998401907455e-12 
 5.545647058824761e-08  6.192250725552608e-06  4.999999999570302e+00  3.208495691353619e-10  3.241548010915474e-10  4.894586607762444e-12 
 5.569176470591103e-08  6.192247422423901e-06  4.999999999572629e+00  3.238103118974323e-10  3.241832982614490e-10  4.658719075659526e-12 
