 time                   v(gate_core)           v(xreceiver.sense)     v(padres)              v(gate)               
 3.018680255096298e-06  1.177143072703756e+00  7.420079558299141e-03  3.265605792361826e+00  2.972583653523449e+00 
 3.019680255096298e-06  1.177143072701976e+00  7.420079814648432e-03  3.265621294955638e+00  2.972730317882585e+00 
 3.020680255096298e-06  1.177143072700209e+00  7.420080070725891e-03  3.265636780483644e+00  2.972876821642998e+00 
 3.021680255096298e-06  1.177143072698603e+00  7.420080326523547e-03  3.265652248964677e+00  2.973023164980179e+00 
 3.022680255096298e-06  1.177143072696798e+00  7.420080582046221e-03  3.265667700417592e+00  2.973169348069522e+00 
 3.023680255096298e-06  1.177143072695157e+00  7.420080837294169e-03  3.265683134861202e+00  2.973315371086261e+00 
 3.024680255096298e-06  1.177143072693526e+00  7.420081092264966e-03  3.265698552314323e+00  2.973461234205583e+00 
 3.025680255096298e-06  1.177143072691674e+00  7.420081346962933e-03  3.265713952795725e+00  2.973606937602278e+00 
 3.026680255096298e-06  1.177143072690030e+00  7.420081601386634e-03  3.265729336324163e+00  2.973752481450946e+00 
 3.027680255096298e-06  1.177143072688342e+00  7.420081855533582e-03  3.265744702918373e+00  2.973897865926105e+00 
 3.028680255096298e-06  1.177143072686587e+00  7.420082109408680e-03  3.265760052597085e+00  2.974043091202117e+00 
 3.029680255096298e-06  1.177143072684934e+00  7.420082363009915e-03  3.265775385379001e+00  2.974188157453203e+00 
 3.030680255096298e-06  1.177143072683196e+00  7.420082616335298e-03  3.265790701282763e+00  2.974333064852891e+00 
 3.031680255096299e-06  1.177143072681511e+00  7.420082869390531e-03  3.265806000327064e+00  2.974477813575322e+00 
 3.032680255096299e-06  1.177143072679728e+00  7.420083122172995e-03  3.265821282530536e+00  2.974622403794031e+00 
 3.033680255096299e-06  1.177143072678217e+00  7.420083374678105e-03  3.265836547911738e+00  2.974766835681797e+00 
 3.034680255096299e-06  1.177143072676420e+00  7.420083626913764e-03  3.265851796489324e+00  2.974911109412465e+00 
 3.035680255096299e-06  1.177143072674811e+00  7.420083878879598e-03  3.265867028281863e+00  2.975055225158832e+00 
 3.036680255096299e-06  1.177143072673102e+00  7.420084130569079e-03  3.265882243307853e+00  2.975199183093244e+00 
 3.037680255096299e-06  1.177143072671422e+00  7.420084381991795e-03  3.265897441585893e+00  2.975342983388963e+00 
 3.038680255096299e-06  1.177143072669698e+00  7.420084633140396e-03  3.265912623134435e+00  2.975486626217870e+00 
 3.039680255096299e-06  1.177143072667987e+00  7.420084884020002e-03  3.265927787971998e+00  2.975630111752352e+00 
 3.040680255096299e-06  1.177143072666247e+00  7.420085134629200e-03  3.265942936117047e+00  2.975773440164560e+00 
 3.041680255096299e-06  1.177143072664627e+00  7.420085384967834e-03  3.265958067588042e+00  2.975916611626332e+00 
 3.042680255096299e-06  1.177143072662950e+00  7.420085635032558e-03  3.265973182403366e+00  2.976059626308958e+00 
 3.043680255096299e-06  1.177143072661187e+00  7.420085884833373e-03  3.265988280581484e+00  2.976202484384453e+00 
 3.044680255096299e-06  1.177143072659595e+00  7.420086134360151e-03  3.266003362140722e+00  2.976345186023468e+00 
 3.045680255096300e-06  1.177143072657945e+00  7.420086383620469e-03  3.266018427099524e+00  2.976487731397900e+00 
 3.046680255096300e-06  1.177143072656231e+00  7.420086632609739e-03  3.266033475476161e+00  2.976630120677898e+00 
 3.047680255096300e-06  1.177143072654644e+00  7.420086881331434e-03  3.266048507288997e+00  2.976772354034634e+00 
 3.048680255096300e-06  1.177143072652934e+00  7.420087129782776e-03  3.266063522556303e+00  2.976914431638237e+00 
 3.049680255096300e-06  1.177143072651285e+00  7.420087377971385e-03  3.266078521296430e+00  2.977056353659727e+00 
 3.050680255096300e-06  1.177143072649574e+00  7.420087625887663e-03  3.266093503527564e+00  2.977198120268499e+00 
 3.051680255096300e-06  1.177143072647913e+00  7.420087873539672e-03  3.266108469268013e+00  2.977339731635191e+00 
 3.052680255096300e-06  1.177143072646231e+00  7.420088120921988e-03  3.266123418535948e+00  2.977481187929039e+00 
 3.053680255096300e-06  1.177143072644605e+00  7.420088368038382e-03  3.266138351349607e+00  2.977622489320016e+00 
 3.054680255096300e-06  1.177143072642936e+00  7.420088614887449e-03  3.266153267727153e+00  2.977763635977393e+00 
 3.055680255096300e-06  1.177143072641169e+00  7.420088861472423e-03  3.266168167686764e+00  2.977904628070495e+00 
 3.056680255096300e-06  1.177143072639673e+00  7.420089107789574e-03  3.266183051246580e+00  2.978045465768370e+00 
 3.057680255096300e-06  1.177143072637955e+00  7.420089353838793e-03  3.266197918424703e+00  2.978186149239659e+00 
 3.058680255096301e-06  1.177143072636308e+00  7.420089599625589e-03  3.266212769239252e+00  2.978326678653310e+00 
 3.059680255096301e-06  1.177143072634701e+00  7.420089845147857e-03  3.266227603708339e+00  2.978467054177994e+00 
 3.060680255096301e-06  1.177143072633064e+00  7.420090090399403e-03  3.266242421849930e+00  2.978607275981188e+00 
 3.061680255096301e-06  1.177143072631432e+00  7.420090335393908e-03  3.266257223682193e+00  2.978747344232209e+00 
 3.062680255096301e-06  1.177143072629796e+00  7.420090580117781e-03  3.266272009223040e+00  2.978887259097989e+00 
 3.063680255096301e-06  1.177143072628035e+00  7.420090824583623e-03  3.266286778490548e+00  2.979027020747009e+00 
 3.064680255096301e-06  1.177143072626347e+00  7.420091068784477e-03  3.266301531502660e+00  2.979166629346445e+00 
 3.065680255096301e-06  1.177143072624924e+00  7.420091312715353e-03  3.266316268277306e+00  2.979306085063461e+00 
 3.066680255096301e-06  1.177143072623183e+00  7.420091556389792e-03  3.266330988832537e+00  2.979445388066253e+00 
 3.067680255096301e-06  1.177143072621591e+00  7.420091799797040e-03  3.266345693186146e+00  2.979584538520658e+00 
 3.068680255096301e-06  1.177143072619971e+00  7.420092042944217e-03  3.266360381356124e+00  2.979723536594384e+00 
 3.069680255096301e-06  1.177143072618253e+00  7.420092285829193e-03  3.266375053360324e+00  2.979862382453881e+00 
 3.070680255096301e-06  1.177143072616703e+00  7.420092528449547e-03  3.266389709216565e+00  2.980001076265194e+00 
 3.071680255096302e-06  1.177143072615063e+00  7.420092770811325e-03  3.266404348942773e+00  2.980139618195379e+00 
 3.072680255096302e-06  1.177143072613421e+00  7.420093012909124e-03  3.266418972556698e+00  2.980278008409930e+00 
 3.073680255096302e-06  1.177143072611835e+00  7.420093254746218e-03  3.266433580076179e+00  2.980416247075170e+00 
 3.074680255096302e-06  1.177143072610286e+00  7.420093496321212e-03  3.266448171518984e+00  2.980554334356694e+00 
 3.075680255096302e-06  1.177143072608584e+00  7.420093737636772e-03  3.266462746902882e+00  2.980692270420165e+00 
 3.076680255096302e-06  1.177143072606908e+00  7.420093978693938e-03  3.266477306245608e+00  2.980830055430884e+00 
 3.077680255096302e-06  1.177143072605329e+00  7.420094219489370e-03  3.266491849564893e+00  2.980967689554157e+00 
 3.078680255096302e-06  1.177143072603691e+00  7.420094460023048e-03  3.266506376878423e+00  2.981105172954908e+00 
 3.079680255096302e-06  1.177143072602130e+00  7.420094700299757e-03  3.266520888203924e+00  2.981242505798384e+00 
 3.080680255096302e-06  1.177143072600510e+00  7.420094940312741e-03  3.266535383558989e+00  2.981379688248595e+00 
 3.081680255096302e-06  1.177143072598950e+00  7.420095180070896e-03  3.266549862961333e+00  2.981516720470677e+00 
 3.082680255096302e-06  1.177143072597293e+00  7.420095419568957e-03  3.266564326428544e+00  2.981653602628686e+00 
 3.083680255096302e-06  1.177143072595686e+00  7.420095658808096e-03  3.266578773978214e+00  2.981790334886593e+00 
 3.084680255096302e-06  1.177143072594152e+00  7.420095897790174e-03  3.266593205627982e+00  2.981926917408852e+00 
 3.085680255096303e-06  1.177143072592530e+00  7.420096136510430e-03  3.266607621395329e+00  2.982063350358511e+00 
 3.086680255096303e-06  1.177143072590882e+00  7.420096374980128e-03  3.266622021297911e+00  2.982199633900138e+00 
 3.087680255096303e-06  1.177143072589294e+00  7.420096613185352e-03  3.266636405353129e+00  2.982335768196028e+00 
 3.088680255096303e-06  1.177143072587603e+00  7.420096851140231e-03  3.266650773578607e+00  2.982471753410552e+00 
 3.089680255096303e-06  1.177143072586030e+00  7.420097088833560e-03  3.266665125991743e+00  2.982607589705885e+00 
 3.090680255096303e-06  1.177143072584424e+00  7.420097326272393e-03  3.266679462610075e+00  2.982743277245619e+00 
 3.091680255096303e-06  1.177143072582851e+00  7.420097563451917e-03  3.266693783450987e+00  2.982878816191833e+00 
 3.092680255096303e-06  1.177143072581356e+00  7.420097800377020e-03  3.266708088531965e+00  2.983014206707626e+00 
 3.093680255096303e-06  1.177143072579828e+00  7.420098037042608e-03  3.266722377870366e+00  2.983149448954892e+00 
 3.094680255096303e-06  1.177143072578203e+00  7.420098273458208e-03  3.266736651483643e+00  2.983284543096343e+00 
 3.095680255096303e-06  1.177143072576563e+00  7.420098509616941e-03  3.266750909389109e+00  2.983419489293429e+00 
 3.096680255096303e-06  1.177143072574979e+00  7.420098745520728e-03  3.266765151604127e+00  2.983554287708138e+00 
 3.097680255096303e-06  1.177143072573392e+00  7.420098981171816e-03  3.266779378146080e+00  2.983688938502575e+00 
 3.098680255096304e-06  1.177143072571823e+00  7.420099216563131e-03  3.266793589032191e+00  2.983823441837392e+00 
 3.099680255096304e-06  1.177143072570241e+00  7.420099451705551e-03  3.266807784279843e+00  2.983957797874746e+00 
 3.100680255096304e-06  1.177143072568667e+00  7.420099686591151e-03  3.266821963906259e+00  2.984092006775187e+00 
 3.101680255096304e-06  1.177143072567035e+00  7.420099921224356e-03  3.266836127928708e+00  2.984226068699895e+00 
 3.102680255096304e-06  1.177143072565477e+00  7.420100155604860e-03  3.266850276364432e+00  2.984359983809649e+00 
 3.103680255096304e-06  1.177143072563942e+00  7.420100389729179e-03  3.266864409230619e+00  2.984493752264736e+00 
 3.104680255096304e-06  1.177143072562358e+00  7.420100623603851e-03  3.266878526544518e+00  2.984627374226174e+00 
 3.105680255096304e-06  1.177143072560725e+00  7.420100857224400e-03  3.266892628323257e+00  2.984760849853605e+00 
 3.106680255096304e-06  1.177143072559244e+00  7.420101090593241e-03  3.266906714584024e+00  2.984894179307477e+00 
 3.107680255096304e-06  1.177143072557648e+00  7.420101323709138e-03  3.266920785343953e+00  2.985027362747559e+00 
 3.108680255096304e-06  1.177143072556138e+00  7.420101556573930e-03  3.266934840620172e+00  2.985160400333668e+00 
 3.109680255096304e-06  1.177143072554455e+00  7.420101789187955e-03  3.266948880429771e+00  2.985293292225214e+00 
 3.110680255096304e-06  1.177143072553009e+00  7.420102021550311e-03  3.266962904789837e+00  2.985426038581630e+00 
 3.111680255096305e-06  1.177143072551514e+00  7.420102253658683e-03  3.266976913717428e+00  2.985558639562017e+00 
 3.112680255096305e-06  1.177143072549897e+00  7.420102485520740e-03  3.266990907229625e+00  2.985691095325837e+00 
 3.113680255096305e-06  1.177143072548327e+00  7.420102717130454e-03  3.267004885343403e+00  2.985823406031353e+00 
 3.114680255096305e-06  1.177143072546878e+00  7.420102948489599e-03  3.267018848075794e+00  2.985955571837526e+00 
 3.115680255096305e-06  1.177143072545206e+00  7.420103179599051e-03  3.267032795443783e+00  2.986087592902848e+00 
 3.116680255096305e-06  1.177143072543749e+00  7.420103410461095e-03  3.267046727464355e+00  2.986219469385791e+00 
 3.117680255096305e-06  1.177143072542052e+00  7.420103641071951e-03  3.267060644154431e+00  2.986351201444203e+00 
 3.118680255096305e-06  1.177143072540646e+00  7.420103871435485e-03  3.267074545530982e+00  2.986482789236447e+00 
 3.119680255096305e-06  1.177143072539082e+00  7.420104101545514e-03  3.267088431610873e+00  2.986614232919928e+00 
 3.120680255096305e-06  1.177143072537458e+00  7.420104331411524e-03  3.267102302411031e+00  2.986745532652551e+00 
 3.121680255096305e-06  1.177143072536073e+00  7.420104561028063e-03  3.267116157948337e+00  2.986876688591881e+00 
 3.122680255096305e-06  1.177143072534399e+00  7.420104790395489e-03  3.267129998239626e+00  2.987007700895026e+00 
 3.123680255096305e-06  1.177143072532910e+00  7.420105019518555e-03  3.267143823301767e+00  2.987138569719312e+00 
 3.124680255096305e-06  1.177143072531319e+00  7.420105248387460e-03  3.267157633151487e+00  2.987269295220965e+00 
 3.125680255096306e-06  1.177143072529850e+00  7.420105477017302e-03  3.267171427805735e+00  2.987399877558111e+00 
 3.126680255096306e-06  1.177143072528405e+00  7.420105705392210e-03  3.267185207281171e+00  2.987530316886188e+00 
 3.127680255096306e-06  1.177143072526785e+00  7.420105933525396e-03  3.267198971594620e+00  2.987660613362232e+00 
 3.128680255096306e-06  1.177143072525164e+00  7.420106161411542e-03  3.267212720762778e+00  2.987790767142118e+00 
 3.129680255096306e-06  1.177143072523721e+00  7.420106389054212e-03  3.267226454802452e+00  2.987920778382657e+00 
 3.130680255096306e-06  1.177143072522135e+00  7.420106616443175e-03  3.267240173730229e+00  2.988050647238695e+00 
 3.131680255096306e-06  1.177143072520667e+00  7.420106843594528e-03  3.267253877562924e+00  2.988180373867135e+00 
 3.132680255096306e-06  1.177143072519109e+00  7.420107070495145e-03  3.267267566317114e+00  2.988309958422719e+00 
 3.133680255096306e-06  1.177143072517668e+00  7.420107297152738e-03  3.267281240009500e+00  2.988439401061277e+00 
 3.134680255096306e-06  1.177143072516103e+00  7.420107523565331e-03  3.267294898656722e+00  2.988568701938269e+00 
 3.135680255096306e-06  1.177143072514581e+00  7.420107749731094e-03  3.267308542275320e+00  2.988697861207957e+00 
 3.136680255096306e-06  1.177143072513006e+00  7.420107975656891e-03  3.267322170881972e+00  2.988826879026102e+00 
 3.137680255096306e-06  1.177143072511573e+00  7.420108201336681e-03  3.267335784493232e+00  2.988955755547165e+00 
 3.138680255096307e-06  1.177143072510023e+00  7.420108426770999e-03  3.267349383125640e+00  2.989084490925552e+00 
 3.139680255096307e-06  1.177143072508525e+00  7.420108651963278e-03  3.267362966795754e+00  2.989213085315892e+00 
 3.140680255096307e-06  1.177143072507106e+00  7.420108876911334e-03  3.267376535520112e+00  2.989341538872490e+00 
 3.141680255096307e-06  1.177143072505546e+00  7.420109101614971e-03  3.267390089315165e+00  2.989469851748953e+00 
 3.142680255096307e-06  1.177143072504014e+00  7.420109326078944e-03  3.267403628197439e+00  2.989598024099608e+00 
 3.143680255096307e-06  1.177143072502553e+00  7.420109550299138e-03  3.267417152183401e+00  2.989726056078148e+00 
 3.144680255096307e-06  1.177143072500943e+00  7.420109774279337e-03  3.267430661289519e+00  2.989853947838317e+00 
 3.145680255096307e-06  1.177143072499522e+00  7.420109998012941e-03  3.267444155532144e+00  2.989981699532762e+00 
 3.146680255096307e-06  1.177143072498114e+00  7.420110221506656e-03  3.267457634927777e+00  2.990109311315552e+00 
 3.147680255096307e-06  1.177143072496640e+00  7.420110444757578e-03  3.267471099492775e+00  2.990236783339450e+00 
 3.148680255096307e-06  1.177143072494996e+00  7.420110667769542e-03  3.267484549243499e+00  2.990364115757127e+00 
 3.149680255096307e-06  1.177143072493559e+00  7.420110890542613e-03  3.267497984196345e+00  2.990491308721722e+00 
 3.150680255096307e-06  1.177143072492067e+00  7.420111113069253e-03  3.267511404367599e+00  2.990618362385338e+00 
 3.151680255096308e-06  1.177143072490566e+00  7.420111335361101e-03  3.267524809773659e+00  2.990745276901019e+00 
 3.152680255096308e-06  1.177143072489051e+00  7.420111557407909e-03  3.267538200430731e+00  2.990872052420107e+00 
 3.153680255096308e-06  1.177143072487561e+00  7.420111779219508e-03  3.267551576355203e+00  2.990998689095649e+00 
 3.154680255096308e-06  1.177143072486063e+00  7.420112000787759e-03  3.267564937563272e+00  2.991125187078912e+00 
 3.155680255096308e-06  1.177143072484572e+00  7.420112222115798e-03  3.267578284071172e+00  2.991251546521442e+00 
 3.156680255096308e-06  1.177143072483057e+00  7.420112443209353e-03  3.267591615895215e+00  2.991377767575623e+00 
 3.157680255096308e-06  1.177143072481641e+00  7.420112664060188e-03  3.267604933051561e+00  2.991503850392277e+00 
 3.158680255096308e-06  1.177143072480171e+00  7.420112884669190e-03  3.267618235556364e+00  2.991629795122334e+00 
 3.159680255096308e-06  1.177143072478684e+00  7.420113105047181e-03  3.267631523425904e+00  2.991755601917777e+00 
 3.160680255096308e-06  1.177143072477233e+00  7.420113325182102e-03  3.267644796676266e+00  2.991881270928866e+00 
 3.161680255096308e-06  1.177143072475712e+00  7.420113545079399e-03  3.267658055323592e+00  2.992006802306381e+00 
