 time                   v(gfet,source)         v(dfet,source)         i(vfet)                i(Lload)               i(vdrive)             
 5.006230000000000e-06  2.842322627276296e+00  2.649446244635834e-02  3.870519886212244e+00  3.870429593364911e+00  3.287471130875019e-06 
 5.006374999999999e-06  2.842321124902481e+00  2.649449012623961e-02  3.870519860163379e+00  3.870429593785310e+00  3.481656889903206e-06 
 5.006403999999999e-06  2.842092689765412e+00  2.648976779751547e-02  3.870523127202603e+00  3.870429595214642e+00  8.300825854234972e-06 
 5.006461999999999e-06  2.841635819491269e+00  2.646148214563604e-02  3.870534363874865e+00  3.870429607774387e+00  2.874012290021710e-05 
 5.006577999999999e-06  2.840722078942975e+00  2.632906222940010e-02  3.870553176382757e+00  3.870429732252434e+00  1.150237993954306e-04 
 5.006809999999998e-06  2.838894597846386e+00  2.607758965132825e-02  3.870543167845164e+00  3.870430410053447e+00  4.424979607620116e-04 
 5.007060588955554e-06  2.836920690177018e+00  2.595869071280010e-02  3.870525332541377e+00  3.870431540235822e+00  9.862707476600008e-04 
 5.007311177911112e-06  2.834946782507643e+00  2.589642936449743e-02  3.870525998892386e+00  3.870432909335647e+00  1.673455367168231e-03 
 5.007361295702223e-06  2.833107996755948e+00  2.581932519479771e-02  3.870555076502084e+00  3.870433244969941e+00  1.878407638727708e-03 
 5.007461531284446e-06  2.829430425252557e+00  2.547698729249478e-02  3.870621943301600e+00  3.870434120059787e+00  2.402067867421920e-03 
 5.007662002448891e-06  2.822075282245776e+00  2.460093087879836e-02  3.870634028856137e+00  3.870437082078499e+00  3.905420324301190e-03 
 5.007986590180001e-06  2.810166391572338e+00  2.386415362640099e-02  3.870555807466063e+00  3.870444151953587e+00  7.358730378655309e-03 
 5.008311177911110e-06  2.798257500898932e+00  2.359266848265551e-02  3.870545443229095e+00  3.870452724078581e+00  1.166153711892548e-02 
 5.008376095457332e-06  2.798803402863936e+00  2.374654176585961e-02  3.870495984201817e+00  3.870454488529779e+00  1.248964278224207e-02 
 5.008505930549776e-06  2.799895206793945e+00  2.441268448235340e-02  3.870401461077133e+00  3.870457498146521e+00  1.389300776958180e-02 
 5.008765600734663e-06  2.802078814653963e+00  2.585396794023850e-02  3.870426499775159e+00  3.870460848511127e+00  1.564750793760084e-02 
 5.009038389322886e-06  2.804372737252842e+00  2.674045053493676e-02  3.870507225122725e+00  3.870461526553997e+00  1.616514450276441e-02 
 5.009311177911111e-06  2.806666659851695e+00  2.732999715912027e-02  3.870516366743328e+00  3.870460164437604e+00  1.560137597094524e-02 
 5.009365735628756e-06  2.805046418052620e+00  2.732820388032323e-02  3.870549566085726e+00  3.870459688667284e+00  1.543042458418142e-02 
 5.009474851064045e-06  2.801805934454469e+00  2.706978137744101e-02  3.870630825149739e+00  3.870458905093210e+00  1.519469666510531e-02 
 5.009693081934625e-06  2.795324967258166e+00  2.625717978246436e-02  3.870647491849708e+00  3.870458536166857e+00  1.515347596055960e-02 
 5.010002129922867e-06  2.786146935440025e+00  2.566199513130696e-02  3.870569455212224e+00  3.870459888643346e+00  1.593180583874698e-02 
 5.010311177911110e-06  2.776968903621857e+00  2.540623111249177e-02  3.870558556435304e+00  3.870462494771467e+00  1.745435769696257e-02 
 5.010372987508758e-06  2.777061245601774e+00  2.548111478747905e-02  3.870528605955821e+00  3.870463095260935e+00  1.776828739808423e-02 
 5.010496606704055e-06  2.777245929561605e+00  2.585502879789081e-02  3.870465599441463e+00  3.870464019680757e+00  1.825680821180242e-02 
 5.010743845094649e-06  2.777615297481269e+00  2.672497956176065e-02  3.870472442588096e+00  3.870464355783222e+00  1.866155386809965e-02 
 5.011027511502880e-06  2.778039087940489e+00  2.729148017814206e-02  3.870527624460687e+00  3.870462939609466e+00  1.831799074805929e-02 
 5.011311177911110e-06  2.778462878399685e+00  2.763204910743949e-02  3.870533638570321e+00  3.870460243548485e+00  1.730826738447888e-02 
 5.011367911192756e-06  2.776968676101373e+00  2.760519883358839e-02  3.870559082769478e+00  3.870459591537756e+00  1.708535857747506e-02 
 5.011481377756048e-06  2.773980271504748e+00  2.735801144031705e-02  3.870617939067994e+00  3.870458455365775e+00  1.673733326472870e-02 
 5.011708310882633e-06  2.768003462311476e+00  2.668312625418551e-02  3.870622308951672e+00  3.870457238087784e+00  1.644252852959482e-02 
 5.012009744396871e-06  2.760064512955895e+00  2.620230548882616e-02  3.870565110772424e+00  3.870457143018940e+00  1.676191479074873e-02 
 5.012311177911109e-06  2.752125563600313e+00  2.596237683518626e-02  3.870556697545961e+00  3.870458107074562e+00  1.770626733569713e-02 
 5.012371464613957e-06  2.751924044470542e+00  2.600387177133853e-02  3.870534749630614e+00  3.870458381038859e+00  1.791504962935164e-02 
 5.012492038019652e-06  2.751521006211002e+00  2.625162529197991e-02  3.870486976683151e+00  3.870458750607965e+00  1.824153841037912e-02 
 5.012733184831042e-06  2.750714929691922e+00  2.686086067573792e-02  3.870488087907024e+00  3.870458466025991e+00  1.852077592631929e-02 
 5.013022181371076e-06  2.749748906862621e+00  2.727247914623093e-02  3.870529268396111e+00  3.870456826890583e+00  1.829019340382843e-02 
 5.013311177911109e-06  2.748782884033319e+00  2.751423560231245e-02  3.870533128310560e+00  3.870454256158223e+00  1.758367645018666e-02 
 5.013368977219116e-06  2.747513521308473e+00  2.749657636171612e-02  3.870549883815798e+00  3.870453659151347e+00  1.742616610638947e-02 
 5.013484575835130e-06  2.744974795858781e+00  2.733148233555610e-02  3.870588311197909e+00  3.870452579648507e+00  1.717838982041542e-02 
 5.013715773067156e-06  2.739897344959396e+00  2.688784127329930e-02  3.870589370197048e+00  3.870451130125095e+00  1.695895888877885e-02 
 5.014013475489132e-06  2.733359336623576e+00  2.658498709286694e-02  3.870551678447735e+00  3.870450234869038e+00  1.714333783282029e-02 
 5.014311177911108e-06  2.726821328287756e+00  2.643471482943244e-02  3.870545494924727e+00  3.870450003311753e+00  1.773393322272909e-02 
 5.014370718395503e-06  2.726399237026308e+00  2.646112010536752e-02  3.870531329152125e+00  3.870450007940102e+00  1.786616357813386e-02 
 5.014489799364294e-06  2.725555054503407e+00  2.661944575253850e-02  3.870500020536506e+00  3.870449904950287e+00  1.807391244831535e-02 
 5.014727961301875e-06  2.723866689457604e+00  2.701526818213568e-02  3.870499124285097e+00  3.870449045135066e+00  1.825667385143959e-02 
 5.015019569606491e-06  2.721799435245696e+00  2.729279108719510e-02  3.870525274754681e+00  3.870447128953511e+00  1.811650930022779e-02 
 5.015311177911109e-06  2.719732181033772e+00  2.745788873125030e-02  3.870527011775658e+00  3.870444581046439e+00  1.766683528394708e-02 
 5.015369499572033e-06  2.718647179605234e+00  2.744911249063495e-02  3.870537163205832e+00  3.870444013617372e+00  1.756547639924122e-02 
 5.015486142893879e-06  2.716477176748173e+00  2.735113595352995e-02  3.870560364805693e+00  3.870442947693264e+00  1.740459769075642e-02 
 5.015719429537573e-06  2.712137171034052e+00  2.708687232104290e-02  3.870559896864131e+00  3.870441243891301e+00  1.725480444412142e-02 
 5.016015303724341e-06  2.706632802498830e+00  2.691414776777262e-02  3.870536016931084e+00  3.870439648260017e+00  1.734949286202436e-02 
 5.016311177911109e-06  2.701128433963609e+00  2.683265321017830e-02  3.870531248886872e+00  3.870438427427637e+00  1.769102798400013e-02 
 5.016370352748463e-06  2.700553293473549e+00  2.684966768890998e-02  3.870522664042682e+00  3.870438211010645e+00  1.776859556643728e-02 
 5.016488702423170e-06  2.699403012493428e+00  2.694627820564946e-02  3.870503544998791e+00  3.870437710493165e+00  1.789073823198351e-02 
 5.016725401772585e-06  2.697102450533188e+00  2.718867341512934e-02  3.870501795601919e+00  3.870436313629412e+00  1.799967669796843e-02 
 5.017018289841846e-06  2.694255771180592e+00  2.736522216810952e-02  3.870516343558389e+00  3.870434046355336e+00  1.791934890627545e-02 
 5.017311177911106e-06  2.691409091828006e+00  2.747416529347216e-02  3.870516260844723e+00  3.870431374226367e+00  1.765523766553656e-02 
 5.017369755524958e-06  2.690447259684102e+00  2.747136555854998e-02  3.870521915305511e+00  3.870430801258712e+00  1.759545467373869e-02 
 5.017486910752662e-06  2.688523595396269e+00  2.741896937339525e-02  3.870534866948305e+00  3.870429692809633e+00  1.750035819246420e-02 
 5.017721221208071e-06  2.684676266820603e+00  2.727504674822598e-02  3.870533508306854e+00  3.870427711784081e+00  1.741079907549192e-02 
 5.018016199559589e-06  2.679832784104402e+00  2.718744429728268e-02  3.870518477926070e+00  3.870425517073329e+00  1.746291574943371e-02 
 5.018311177911107e-06  2.674989301388201e+00  2.715215819006686e-02  3.870514433668176e+00  3.870423508151327e+00  1.765777019721781e-02 
 5.018370173581410e-06  2.674329454277263e+00  2.716455677404378e-02  3.870509107856958e+00  3.870423118028837e+00  1.770195296187183e-02 
 5.018488164922018e-06  2.673009760055388e+00  2.722620764301314e-02  3.870497287608107e+00  3.870422295159317e+00  1.777094482557118e-02 
 5.018724147603232e-06  2.670370371611638e+00  2.737870687390348e-02  3.870495150878097e+00  3.870420402852604e+00  1.782954583902097e-02 
 5.019017662757169e-06  2.667087501439211e+00  2.749505149781584e-02  3.870502438103508e+00  3.870417703850991e+00  1.777550992410681e-02 
 5.019311177911106e-06  2.663804631266793e+00  2.757107072648424e-02  3.870501014854264e+00  3.870414735829393e+00  1.761314382640933e-02 
 5.019369880941893e-06  2.662904488347045e+00  2.757105223944112e-02  3.870504296356778e+00  3.870414115721534e+00  1.757710099218457e-02 
 5.019487287003468e-06  2.661104202507536e+00  2.754186945357173e-02  3.870511817463153e+00  3.870412896950978e+00  1.752058120997901e-02 
 5.019722099126617e-06  2.657503630828531e+00  2.745994589964015e-02  3.870509781810232e+00  3.870410596138180e+00  1.747152881331715e-02 
 5.020016638518862e-06  2.652987210722777e+00  2.741606927392298e-02  3.870499042673132e+00  3.870407873732745e+00  1.751403451496003e-02 
 5.020311177911106e-06  2.648470790617022e+00  2.740504401588906e-02  3.870495131566889e+00  3.870405240412394e+00  1.764622911083791e-02 
 5.020370085789555e-06  2.647782367201075e+00  2.741622762609694e-02  3.870491094934623e+00  3.870404716537786e+00  1.767510256033233e-02 
 5.020487901546453e-06  2.646405520369181e+00  2.746452694279206e-02  3.870482262558799e+00  3.870403635819512e+00  1.771889021793527e-02 
 5.020723533060248e-06  2.643651826705393e+00  2.758091521912165e-02  3.870479854353471e+00  3.870401287728041e+00  1.774938709792195e-02 
 5.021017355485677e-06  2.640218088415684e+00  2.767311669755834e-02  3.870483789635761e+00  3.870398093032054e+00  1.769626889863218e-02 
 5.021311177911107e-06  2.636784350125962e+00  2.773621456643707e-02  3.870481491044111e+00  3.870394684561742e+00  1.756586607547206e-02 
 5.021369942396192e-06  2.635901060863916e+00  2.773665594591310e-02  3.870484018290829e+00  3.870393981695188e+00  1.753819884069685e-02 
 5.021487471366364e-06  2.634134482339824e+00  2.771372642561701e-02  3.870489765271196e+00  3.870392593213437e+00  1.749602117068605e-02 
 5.021722529306707e-06  2.630601325291640e+00  2.764968553363181e-02  3.870487154707527e+00  3.870389925203333e+00  1.746567734514315e-02 
 5.022016853608906e-06  2.626177335269223e+00  2.761881149114195e-02  3.870477315388459e+00  3.870386709601019e+00  1.751487861108103e-02 
 5.022311177911105e-06  2.621753345246805e+00  2.761537614914950e-02  3.870473098165355e+00  3.870383555136994e+00  1.763873168710006e-02 
 5.022370042771545e-06  2.621068723451189e+00  2.762705289463835e-02  3.870469118379798e+00  3.870382924030887e+00  1.766464714485494e-02 
 5.022487772492425e-06  2.619699479859958e+00  2.767485914596363e-02  3.870460507169136e+00  3.870381629405388e+00  1.770297955212641e-02 
 5.022723231934184e-06  2.616960992677494e+00  2.778840220605089e-02  3.870457788479289e+00  3.870378858842146e+00  1.772450559646188e-02 
 5.023017204922645e-06  2.613541969618259e+00  2.787915296438565e-02  3.870460872390360e+00  3.870375139785266e+00  1.766346567200117e-02 
 5.023311177911106e-06  2.610122946559021e+00  2.794187775228382e-02  3.870458008361306e+00  3.870371211379044e+00  1.752821086543577e-02 
 5.023369972508798e-06  2.609238406528312e+00  2.794202312386018e-02  3.870460546392849e+00  3.870370405217641e+00  1.750014500987618e-02 
 5.023487561704183e-06  2.607469326466896e+00  2.791781642155852e-02  3.870466290694937e+00  3.870368811237428e+00  1.745773464948286e-02 
 5.023722740094951e-06  2.603931166344076e+00  2.785118271077219e-02  3.870463203706345e+00  3.870365737549875e+00  1.742921824281041e-02 
 5.024016959003028e-06  2.599504766433202e+00  2.781903933082314e-02  3.870452648609525e+00  3.870362023753069e+00  1.748417717809048e-02 
 5.024311177911105e-06  2.595078366522328e+00  2.781533126917551e-02  3.870447902632959e+00  3.870358375232521e+00  1.761653020852805e-02 
 5.024370021692720e-06  2.594401168972667e+00  2.782745035415529e-02  3.870443684641492e+00  3.870357645548296e+00  1.764415837104139e-02 
 5.024487709255951e-06  2.593046773873335e+00  2.787715536967475e-02  3.870434568873967e+00  3.870356152624904e+00  1.768535361635770e-02 
 5.024723084382412e-06  2.590337983674671e+00  2.799530506964568e-02  3.870431439332899e+00  3.870352978834586e+00  1.771027220786436e-02 
 5.025017131146758e-06  2.586953977024593e+00  2.808982812040353e-02  3.870434288255904e+00  3.870348744407661e+00  1.764959333146976e-02 
 5.025311177911105e-06  2.583569970374503e+00  2.815518612450552e-02  3.870430944120787e+00  3.870344293202672e+00  1.751127299385757e-02 
 5.025369987263974e-06  2.582694015790431e+00  2.815588983307385e-02  3.870433324511600e+00  3.870343381491240e+00  1.748210448464249e-02 
 5.025487605969713e-06  2.580942106622275e+00  2.813307019694369e-02  3.870438773543669e+00  3.870341575630901e+00  1.743717929099375e-02 
 5.025722843381190e-06  2.577438288285975e+00  2.806903968776764e-02  3.870435314810715e+00  3.870338074681994e+00  1.740242392278901e-02 
 5.026017010646148e-06  2.573056720530978e+00  2.803902838345942e-02  3.870424342188764e+00  3.870333823589388e+00  1.744782168236725e-02 
 5.026311177911104e-06  2.568675152775993e+00  2.803680459237440e-02  3.870419079698796e+00  3.870329634491935e+00  1.756937648973178e-02 
 5.026370011364095e-06  2.567983791366158e+00  2.804789346703879e-02  3.870415194124182e+00  3.870328797043876e+00  1.759564350487608e-02 
 5.026487678270078e-06  2.566601068546479e+00  2.809253479865889e-02  3.870406765689717e+00  3.870327092343584e+00  1.763608112216275e-02 
 5.026723012082043e-06  2.563835622907119e+00  2.819908053060072e-02  3.870403118348321e+00  3.870323515150791e+00  1.766743997629305e-02 
 5.027017094996574e-06  2.560379807073406e+00  2.828640549157599e-02  3.870404583011609e+00  3.870318801020592e+00  1.762716297614020e-02 
 5.027311177911105e-06  2.556923991239692e+00  2.834855192138611e-02  3.870400625853715e+00  3.870313887033503e+00  1.751926531939318e-02 
 5.027369994494011e-06  2.556086904771449e+00  2.835177112894319e-02  3.870401950782858e+00  3.870312883067816e+00  1.749524312930362e-02 
 5.027487627659822e-06  2.554412731834964e+00  2.834074301823991e-02  3.870405180020083e+00  3.870310884603444e+00  1.745646853362359e-02 
 5.027722893991447e-06  2.551064385961983e+00  2.830438579892308e-02  3.870401434789975e+00  3.870306953691198e+00  1.741715341134409e-02 
 5.028017035951276e-06  2.546878113279171e+00  2.829360105537662e-02  3.870391840229749e+00  3.870302106919282e+00  1.743022505155523e-02 
 5.028311177911105e-06  2.542691840596373e+00  2.830212908180837e-02  3.870386261482476e+00  3.870297280770727e+00  1.749735783305084e-02 
 5.028370006303071e-06  2.541950541081767e+00  2.831001103753825e-02  3.870383818669566e+00  3.870296313727942e+00  1.751364152750057e-02 
 5.028487663087002e-06  2.540467942052556e+00  2.833706391999474e-02  3.870378490812977e+00  3.870294362398184e+00  1.754075673154887e-02 
 5.028722976654865e-06  2.537502743994134e+00  2.840122550433644e-02  3.870374250315565e+00  3.870290362623329e+00  1.757256912516425e-02 
 5.029017077282983e-06  2.533796767244060e+00  2.846033183460550e-02  3.870372068135981e+00  3.870285212152510e+00  1.757580529971392e-02 
 5.029311177911102e-06  2.530090790493976e+00  2.850788503657084e-02  3.870367220843995e+00  3.870279925643667e+00  1.754730403136762e-02 
 5.029369998036726e-06  2.529329778965189e+00  2.851584075409078e-02  3.870366280858344e+00  3.870278850868115e+00  1.753845917353658e-02 
 5.029487638287974e-06  2.527807755907614e+00  2.853000864769242e-02  3.870364640294700e+00  3.870276693260915e+00  1.752087053063178e-02 
 5.029722918790469e-06  2.524763709792464e+00  2.855466185690525e-02  3.870360646334784e+00  3.870272344669996e+00  1.748647970245543e-02 
 5.030017048350786e-06  2.520958277825347e+00  2.858596242638911e-02  3.870354874953458e+00  3.870266844712738e+00  1.744610493700804e-02 
 5.030311177911103e-06  2.517152845858240e+00  2.861772698067461e-02  3.870349267862881e+00  3.870261272923583e+00  1.740969599030961e-02 
 5.030370003823166e-06  2.516326576830334e+00  2.862041838852170e-02  3.870349441673031e+00  3.870260150620994e+00  1.740563503228998e-02 
 5.030487655647293e-06  2.514674038774520e+00  2.861711027216804e-02  3.870349809043709e+00  3.870257910318793e+00  1.740354678207723e-02 
 5.030722959295546e-06  2.511368962662894e+00  2.860668573809641e-02  3.870344954539477e+00  3.870253455975162e+00  1.742390197465227e-02 
 5.031017068603324e-06  2.507237901990605e+00  2.861548362792807e-02  3.870336716060058e+00  3.870247899539375e+00  1.748768841696346e-02 
 5.031311177911103e-06  2.503106841318307e+00  2.863640248174851e-02  3.870330672964153e+00  3.870242320291164e+00  1.758286425761924e-02 
 5.031369999772659e-06  2.502450943714413e+00  2.865069579587970e-02  3.870326442110748e+00  3.870241194667431e+00  1.759883084639569e-02 
 5.031487643495770e-06  2.501139148506634e+00  2.870100994592403e-02  3.870317644808030e+00  3.870238910138143e+00  1.761752956333851e-02 
 5.031722930941993e-06  2.498515558091067e+00  2.881465002940689e-02  3.870313378395127e+00  3.870234162614153e+00  1.760115874726864e-02 
 5.032017054426547e-06  2.495235911992413e+00  2.890732504704199e-02  3.870313516228066e+00  3.870227971707680e+00  1.749611531911910e-02 
 5.032311177911100e-06  2.491956265893760e+00  2.897294369290393e-02  3.870308133611063e+00  3.870221573290113e+00  1.732127979111908e-02 
 5.032370002608011e-06  2.491024758117107e+00  2.896944948736088e-02  3.870311687809245e+00  3.870220275791832e+00  1.728895754168036e-02 
 5.032487652001832e-06  2.489161742563795e+00  2.892790281455260e-02  3.870319478579002e+00  3.870217712192477e+00  1.724488888852704e-02 
 5.032722950789475e-06  2.485435711457170e+00  2.882224781825105e-02  3.870314047674403e+00  3.870212768267592e+00  1.724080817966467e-02 
 5.033017064350288e-06  2.480778329719477e+00  2.876648541320220e-02  3.870298163501194e+00  3.870206807321233e+00  1.736933851371703e-02 
 5.033311177911101e-06  2.476120947981783e+00  2.875293373341070e-02  3.870290709532219e+00  3.870200968785665e+00  1.761005159413287e-02 
 5.033370000623263e-06  2.475579223742391e+00  2.877390086740969e-02  3.870282759098803e+00  3.870199802007790e+00  1.765621251945504e-02 
 5.033487646047588e-06  2.474495775263619e+00  2.886443828055707e-02  3.870265803478597e+00  3.870197407076208e+00  1.772034215184703e-02 
 5.033722936896239e-06  2.472328878306076e+00  2.907839408403304e-02  3.870261185315552e+00  3.870192275345384e+00  1.773356624235589e-02 
 5.034017057403670e-06  2.469620193134684e+00  2.924039921480640e-02  3.870268111766682e+00  3.870185386891476e+00  1.756726748001824e-02 
 5.034311177911101e-06  2.466911507963285e+00  2.934436909402580e-02  3.870263065035479e+00  3.870178137264644e+00  1.724765259940853e-02 
 5.034370002012588e-06  2.465877914990586e+00  2.933512561037441e-02  3.870270032502332e+00  3.870176657603929e+00  1.718481168522601e-02 
 5.034487650215560e-06  2.463810729045188e+00  2.925569905061007e-02  3.870285385489316e+00  3.870173756529335e+00  1.709423204293614e-02 
 5.034722946621506e-06  2.459676357154392e+00  2.905441675515194e-02  3.870279458810904e+00  3.870168295074424e+00  1.705666262226657e-02 
 5.035017062266303e-06  2.454508477731801e+00  2.893367833877497e-02  3.870255819509417e+00  3.870161895855373e+00  1.723896026649641e-02 
 5.035311177911102e-06  2.449340598309204e+00  2.888532689550380e-02  3.870246914729327e+00  3.870155765406296e+00  1.761493009787785e-02 
 5.035370001040061e-06  2.448897294336757e+00  2.891183283959967e-02  3.870235615708054e+00  3.870154551726883e+00  1.769010111625846e-02 
 5.035487647297980e-06  2.448010686391865e+00  2.903779630453621e-02  3.870211251800442e+00  3.870152038272941e+00  1.779900340474683e-02 
 5.035722939813818e-06  2.446237470502080e+00  2.934134089515450e-02  3.870206170677341e+00  3.870146523940517e+00  1.784743869865224e-02 
 5.036017058862460e-06  2.444020924987733e+00  2.956553750231264e-02  3.870219137995434e+00  3.870138962931943e+00  1.763770253201358e-02 
 5.036311177911102e-06  2.441804379473377e+00  2.970414589791426e-02  3.870214340659105e+00  3.870130902811833e+00  1.719990417194595e-02 
 5.036370001720831e-06  2.440695933646087e+00  2.969097740325144e-02  3.870223954169306e+00  3.870129249640514e+00  1.711118750681351e-02 
 5.036487649340287e-06  2.438479041991507e+00  2.958278071588991e-02  3.870245243898891e+00  3.870126021994325e+00  1.698006372929228e-02 
 5.036722944579201e-06  2.434045258682348e+00  2.930744851814637e-02  3.870238915546782e+00  3.870120029253409e+00  1.690741034727239e-02 
 5.037017061245150e-06  2.428503074444142e+00  2.913639597854731e-02  3.870209041145956e+00  3.870113127887636e+00  1.712007929140213e-02 
 5.037311177911099e-06  2.422960890205936e+00  2.906114375353372e-02  3.870198844405264e+00  3.870106609084365e+00  1.759008408684792e-02 
 5.037370001244290e-06  2.422578969439223e+00  2.909086985425055e-02  3.870185299015721e+00  3.870105327315426e+00  1.768643907367107e-02 
 5.037487647910669e-06  2.421815127905825e+00  2.923958642117594e-02  3.870155900578742e+00  3.870102661879658e+00  1.782916528226508e-02 
 5.037722941243428e-06  2.420287444839027e+00  2.960199546401540e-02  3.870150246622119e+00  3.870096748569810e+00  1.791012696817518e-02 
 5.038017059577264e-06  2.418377830176482e+00  2.986750066441307e-02  3.870167010505445e+00  3.870088561103500e+00  1.768416817222374e-02 
 5.038311177911100e-06  2.416468215513937e+00  3.002951629414352e-02  3.870162188414037e+00  3.870079783067813e+00  1.718109089564734e-02 
 5.038370001577867e-06  2.415328859819175e+00  3.001513089140342e-02  3.870173079100849e+00  3.870077977968821e+00  1.707695958101851e-02 
 5.038487648911401e-06  2.413050148429650e+00  2.989361679191818e-02  3.870197331651415e+00  3.870074456054094e+00  1.692046518000723e-02 
 5.038722943578470e-06  2.408492725650586e+00  2.958216427565308e-02  3.870190675338077e+00  3.870067934387692e+00  1.681956471293233e-02 
 5.039017060744785e-06  2.402795969790466e+00  2.938673798075625e-02  3.870157318819883e+00  3.870060451462328e+00  1.703361475354370e-02 
 5.039311177911100e-06  2.397099213930347e+00  2.929868346880798e-02  3.870146144331099e+00  3.870053407048896e+00  1.753696204467303e-02 
 5.039370001344363e-06  2.396730910522654e+00  2.932880459974690e-02  3.870131875208632e+00  3.870052025608659e+00  1.764216936527419e-02 
 5.039487648210889e-06  2.395994303707293e+00  2.948332994566027e-02  3.870100773253396e+00  3.870049156951211e+00  1.780042326271314e-02 
 5.039722941943941e-06  2.394521090076563e+00  2.986256457819078e-02  3.870094469687255e+00  3.870042811135493e+00  1.790338188445162e-02 
 5.040017059927521e-06  2.392679567921125e+00  3.014065662216350e-02  3.870111915511970e+00  3.870034046615777e+00  1.768975548701235e-02 
 5.040311177911099e-06  2.390838045765693e+00  3.031051379722938e-02  3.870106679011521e+00  3.870024664165011e+00  1.718532097245884e-02 
 5.040370001507815e-06  2.389715606436241e+00  3.029771236294668e-02  3.870117272217746e+00  3.870022734612712e+00  1.707905355598882e-02 
 5.040487648701246e-06  2.387470727777337e+00  3.018019148428971e-02  3.870141023852302e+00  3.870018961206796e+00  1.691723710221993e-02 
 5.040722943088109e-06  2.382980970459528e+00  2.987591596568531e-02  3.870134065837503e+00  3.870011925280004e+00  1.680152362840204e-02 
 5.041017060499604e-06  2.377368784728449e+00  2.968583794368812e-02  3.870100411316260e+00  3.870003784934019e+00  1.699097376678083e-02 
 5.041311177911100e-06  2.371756598997363e+00  2.960121905327276e-02  3.870088633603366e+00  3.869996072642238e+00  1.746530069222274e-02 
 5.041370001393399e-06  2.371357428389994e+00  2.962924262811822e-02  3.870075136646856e+00  3.869994557896521e+00  1.756612957827031e-02 
 5.041487648357997e-06  2.370559087175261e+00  2.977334670535031e-02  3.870045642132467e+00  3.869991430173084e+00  1.771961234234709e-02 
 5.041722942287193e-06  2.368962404745790e+00  3.012840349083065e-02  3.870038665197530e+00  3.869984607269522e+00  1.782923789471624e-02 
 5.042017060099145e-06  2.366966548991492e+00  3.039097143534572e-02  3.870053715970661e+00  3.869975299184440e+00  1.764940863584741e-02 
 5.042311177911097e-06  2.364970693237195e+00  3.055336246994420e-02  3.870047669283443e+00  3.869965408658707e+00  1.719975466319568e-02 
 5.042370001473487e-06  2.363902866262279e+00  3.054422328733000e-02  3.870056645288638e+00  3.869963378993091e+00  1.710354178659657e-02 
 5.042487648598268e-06  2.361767212312429e+00  3.044480049614381e-02  3.870076956133193e+00  3.869959392858074e+00  1.695542423975382e-02 
 5.042722942847830e-06  2.357495904412743e+00  3.018369464921672e-02  3.870069663696341e+00  3.869951861416355e+00  1.684094075487508e-02 
 5.043017060379463e-06  2.352156774626758e+00  3.002378123454169e-02  3.870038387836466e+00  3.869943008631037e+00  1.699037589875729e-02 
 5.043311177911097e-06  2.346817644840773e+00  2.995624205586256e-02  3.870026326836064e+00  3.869934517879586e+00  1.738987618060150e-02 
 5.043370001417424e-06  2.346359254730996e+00  2.998073341805454e-02  3.870014635487659e+00  3.869932842998238e+00  1.747607309896182e-02 
 5.043487648430078e-06  2.345442474511467e+00  3.010362212524823e-02  3.869989074429513e+00  3.869929410151098e+00  1.760844693288277e-02 
 5.043722942455384e-06  2.343608914072408e+00  3.040647029307739e-02  3.869981455195275e+00  3.869922063779733e+00  1.770919933309756e-02 
 5.044017060183241e-06  2.341316961994489e+00  3.063421662886284e-02  3.869991960956525e+00  3.869912215271963e+00  1.757147841588846e-02 
 5.044311177911098e-06  2.339025009916570e+00  3.077857537915463e-02  3.869984812530388e+00  3.869901863075934e+00  1.720881789860584e-02 
 5.044370001456669e-06  2.338028731340948e+00  3.077387962896586e-02  3.869991481357652e+00  3.869899746449154e+00  1.713023746188469e-02 
 5.044487648547812e-06  2.336036174189690e+00  3.069946636443124e-02  3.870006772094068e+00  3.869895569030805e+00  1.700828485427053e-02 
 5.044722942730097e-06  2.332051059887174e+00  3.050000338836995e-02  3.869999061046985e+00  3.869887554980606e+00  1.690887846211808e-02 
 5.045017060320597e-06  2.327069669335408e+00  3.038312881586530e-02  3.869971565039724e+00  3.869877965451880e+00  1.701752860205374e-02 
 5.045311177911098e-06  2.322088278783633e+00  3.033986154399385e-02  3.869959388941182e+00  3.869868642975099e+00  1.732568431381765e-02 
 5.045370001429198e-06  2.321565993766628e+00  3.036082243736277e-02  3.869949791010673e+00  3.869866794411844e+00  1.739285638299748e-02 
 5.045487648465398e-06  2.320521423732618e+00  3.046006824721781e-02  3.869928864732222e+00  3.869863031067082e+00  1.749637992730868e-02 
 5.045722942537798e-06  2.318432283664598e+00  3.070330932199244e-02  3.869920672517932e+00  3.869855122365179e+00  1.757712658444177e-02 
 5.046017060224448e-06  2.315820857725878e+00  3.089104925337924e-02  3.869925992980835e+00  3.869844701142439e+00  1.747489758568577e-02 
 5.046311177911097e-06  2.313209431787158e+00  3.101447370343499e-02  3.869917630922626e+00  3.869833866764766e+00  1.719922403385965e-02 
 5.046370001448427e-06  2.312277017372332e+00  3.101355384432583e-02  3.869922101187351e+00  3.869831660644944e+00  1.713923325142730e-02 
 5.046487648523087e-06  2.310412188542693e+00  3.096223052664149e-02  3.869932544513696e+00  3.869827288233528e+00  1.704599075038971e-02 
