point	time_s	cml_p_V	cml_diff_V	EF_P_obs	EF_P_ref	EF_P_res	EF_N_obs	EF_N_ref	EF_N_res	GP_obs	GP_ref	GP_res	GN_obs	GN_ref	GN_res	E_CM_obs	E_CM_ref	E_CM_res	CM_N_obs	CM_N_ref	CM_N_res	CM_P_obs	CM_P_ref	CM_P_res
59	1.0456000000000013e-10	1.2315995701260731	-0.37680085974785404	0.47226436752618889	0.46294991339035479	0.0093144541358340938	0.81786257691950404	0.82342492071943096	-0.0055623437999269276	0.22825449054058145	0.18461118370039542	0.043643306840186025	0.28736369358203501	0.32835818799051641	-0.040994494408481408	0.00019939701409107946	3.0805316844262233e-05	0.00016859169724681722	0.79427740273701108	0.97409142060529674	-0.17981401786828566	1.2171999735741421	0.0074631490438795169	1.2097368245302627
60	1.0656000000000013e-10	1.2224759598643737	-0.39504808027125282	0.46381036402878451	0.45434478145363411	0.0094655825751503997	0.82669679455305956	0.8322366310689614	-0.0055398365159018415	0.22488616266609415	0.18117970484200946	0.043706457824084693	0.2908093771158044	0.33187204198215292	-0.041062664866348519	0.00021123522765001748	2.8171643437110479e-05	0.00018306358421290699	0.79429252740171674	0.97743894662068476	-0.18314641921896802	1.2174749623137	0.0060974259432399472	1.21137753637046
61	1.0856000000000014e-10	1.2133523496026741	-0.41329530079465204	0.4553691373878555	0.44574830374572494	0.0096208336421305662	0.83553345936110501	0.84105102781482688	-0.0055175684537218661	0.22151768390381765	0.17775167698853214	0.04376600691528551	0.29425728224002423	0.33538696717320038	-0.041129684933176147	0.00022471251944187684	2.5760435459882089e-05	0.00019895208398199474	0.79430578590837908	0.98078326027148188	-0.1864774743631028	1.2177369373256679	0.0050008786328902639	1.2127360586927776
62	1.1056000000000015e-10	1.2042287393409747	-0.43154252131805082	0.44694126389728028	0.43716078805209263	0.0097804758451876528	0.84437245296977725	0.8498680557822671	-0.0054956028124898415	0.21814949242915854	0.17432722287473168	0.043822269554426863	0.29770700369999242	0.33890294155891054	-0.041195937858918119	0.0002399284660615543	2.3554415428275928e-05	0.00021637405063327836	0.79431698625047387	0.98412419695425535	-0.18980721070378148	1.2179850474974629	0.0041144835762291455	1.2138705639212337
63	1.1256000000000015e-10	1.1951051290792751	-0.44978974184145004	0.43852724433199486	0.42858261947100729	0.009944624860987572	0.85321376666664839	0.85868767733354456	-0.0054739106668961757	0.21478201095470656	0.17090649606711938	0.043875514887587175	0.30115814557546189	0.3424199501308714	-0.041261804555409509	0.00025699428171526914	2.1538285047146049e-05	0.00023545599666812309	0.79432592756931208	0.98746155653809242	-0.19313562896878034	1.21821837312698	0.0033949244045606525	1.2148234487224194
64	1.1456000000000016e-10	1.1859815188175755	-0.46803696236484926	0.43012770471465139	0.42001455243678731	0.010113152277864079	0.86205728995856379	0.86750993874277949	-0.0054526487842156968	0.21141564481262048	0.16748979741028733	0.043925847402333157	0.30461031563802993	0.34593801133886054	-0.041327695700830613	0.00027603311079974976	1.9702660478021415e-05	0.00025633045032172835	0.79433239891109086	0.9907949891298431	-0.19646259021875223	1.2184359202832757	0.0028121577412035452	1.2156237625420723
65	1.1656000000000016e-10	1.1768579085558761	-0.48628418288824804	0.42174320559082223	0.41145651606118228	0.010286689529639959	0.87090301450495744	0.87633466887451195	-0.0054316543695545061	0.20805078770962132	0.16407709863915951	0.043973689070461813	0.30806312597420804	0.34945705694250623	-0.041393930968298187	0.00029718044145602557	1.8024535878096714e-05	0.00027915590557792884	0.79433617765209119	0.99412446338085203	-0.19978828572876084	1.2186366149374432	0.002333526019389371	1.2163030889180539
66	1.1856000000000016e-10	1.1677342982941767	-0.50453140341164682	0.4133744306695038	0.4029088926588022	0.010465538010701603	0.87975083676727639	0.8851618186000344	-0.0054109818327580106	0.20468781996562646	0.16066855221032994	0.044019267755296521	0.31151618787736979	0.35297706735118406	-0.041460879473814272	0.00032058440153944975	1.6490791849573253e-05	0.00030409360968987651	0.79433702833196329	0.99744976716061773	-0.20311273882865444	1.218819297267328	0.0019394028291568231	1.2168798944381711
67	1.2056000000000015e-10	1.1586106880324771	-0.52277862393504604	0.40502200853706199	0.39437208579555438	0.010649922741507611	0.88860074823199731	0.8939913401931644	-0.0053905919611670905	0.2013271138027824	0.157264319053181	0.044062794749601397	0.31496911276881123	0.35649802353013027	-0.041528910761319038	0.0003464059658827949	1.5089299223950946e-05	0.00033131666665884397	0.79433470123569228	1.000770678895087	-0.2064359776593947	1.2189827158491799	0.0016141568161248943	1.217368559033055
68	1.2256000000000014e-10	1.1494870777707777	-0.54102584445844482	0.39668668964398468	0.38584652159012167	0.010840168053863009	0.89745265155419385	0.9028231870276896	-0.0053705354734957522	0.19796903172086089	0.15386456909371421	0.044104462627146679	0.31842150764257715	0.36001990689002605	-0.041598399247448903	0.00037481914399933175	1.3808873265591904e-05	0.00036101027073373983	0.79432893137381733	1.0040869616062542	-0.20975803023243689	1.2191255221684141	0.001345249586725858	1.2177802725816882
69	1.2456000000000014e-10	1.1403634675090784	-0.55927306498184359	0.38836918008189125	0.37733292003976671	0.011036260042124546	0.90630653765472002	0.91165736306717349	-0.0053508254124534638	0.1946139314263331	0.15046958944357328	0.044144341982759822	0.32187297635273177	0.363542719006334	-0.041669742653602238	0.00040601093535637747	1.2641429664695707e-05	0.00039336950569168175	0.79431943729515397	1.0073982491380544	-0.21307881184290045	1.219246265189373	0.0011233822763190905	1.2181228829130539
70	1.2652093034669712e-10	1.1314180853922771	-0.57716382921544618	0.38023223921035365	0.36899789264416794	0.011234346566185716	0.91498930059882499	0.92032120671694595	-0.0053319061181209548	0.19132760536018031	0.14714581998363721	0.044181785376543103	0.32525573385454848	0.36699760746768262	-0.041741873613134139	0.00043948340011109449	1.1597829354344113e-05	0.00042788557075675037	0.79430622583633737	1.0106396583424988	-0.21633343250616144	1.2193417310331496	0.00094349844593930152	1.2183982325872103
71	1.2672093034669712e-10	1.1314180853922771	-0.57716382921544618	0.37967692568092953	0.36899789264416794	0.010679033036761598	0.91558021254866295	0.92032120671694595	-0.004740994168282997	0.19099253378210151	0.14714581998363721	0.043846713798464304	0.32559876003615851	0.36699760746768262	-0.041398847431524111	0.00044290973016949259	1.1597829354344113e-05	0.00043131190081514847	0.79430455638265884	1.0106396583424988	-0.21633510195983996	1.2193497557142114	0.00094349844593930152	1.2184062572682721
72	1.2712093034669712e-10	1.1314180853922771	-0.57716382921544618	0.37883169213019502	0.36899789264416794	0.0098337994860270839	0.91644103084382433	0.92032120671694595	-0.0038801758731216163	0.19032317741020843	0.14714581998363721	0.043177357426571222	0.32627958513480304	0.36699760746768262	-0.040718022332879578	0.00044939192608589758	1.1597829354344113e-05	0.00043779409673155346	0.79430099915277685	1.0106396583424988	-0.21633865918972195	1.2193644770255341	0.00094349844593930152	1.2184209785795947
73	1.2792093034669713e-10	1.1314180853922771	-0.57716382921544618	0.37788885878134387	0.36899789264416794	0.0088909661371759374	0.91713859941259679	0.92032120671694595	-0.0031826073043491609	0.18899646471192277	0.14714581998363721	0.041850644728285563	0.32760485308623971	0.36699760746768262	-0.039392754381442907	0.00046029611530512549	1.1597829354344113e-05	0.00044869828595078137	0.79429336957005348	1.0106396583424988	-0.21634628877244533	1.2193848841899169	0.00094349844593930152	1.2184413857439775
74	1.2952093034669713e-10	1.1314180853922771	-0.57716382921544618	0.37662388193235963	0.36899789264416794	0.0076259892881916924	0.91755153779719045	0.92032120671694595	-0.0027696689197554969	0.18643158852596453	0.14714581998363721	0.039285768542327321	0.33011164464082471	0.36699760746768262	-0.03688596282685791	0.00047892147799509857	1.1597829354344113e-05	0.00046732364864075446	0.79428278592823043	1.0106396583424988	-0.21635687241426838	1.2193911101656125	0.00094349844593930152	1.2184476117196732
75	1.3152093034669712e-10	1.1314180853922771	-0.57716382921544618	0.37549161800577657	0.36899789264416794	0.0064937253616086377	0.91776159801043877	0.92032120671694595	-0.0025596087065071771	0.18342731769133008	0.14714581998363721	0.036281497707692872	0.33300517822439574	0.36699760746768262	-0.033992429243286881	0.00050325304371626883	1.1597829354344113e-05	0.00049165521436192472	0.79428598334804734	1.0106396583424988	-0.21635367499445146	1.2193425283941137	0.00094349844593930152	1.2183990299481744
76	1.3352093034669712e-10	1.1314180853922771	-0.57716382921544618	0.3747107778065657	0.36899789264416794	0.0057128851623977628	0.9179116670960582	0.92032120671694595	-0.0024095396208877462	0.18065241689622816	0.14714581998363721	0.033506596912590947	0.33565767892853865	0.36699760746768262	-0.031339928539143969	0.00053092871947068784	1.1597829354344113e-05	0.00051933089011634373	0.79430959510106924	1.0106396583424988	-0.21633006324142956	1.2192378268655037	0.00094349844593930152	1.2182943284195644
77	1.3552093034669711e-10	1.1314180853922771	-0.57716382921544618	0.37413441915273005	0.36899789264416794	0.0051365265085621115	0.91804176402321969	0.92032120671694595	-0.0022794426937262635	0.17809441403743065	0.14714581998363721	0.030948594053793438	0.33808671704640747	0.36699760746768262	-0.028910890421275148	0.00056132209363126545	1.1597829354344113e-05	0.00054972426427692133	0.79435255241442404	1.0106396583424988	-0.21628710592807476	1.2190811360302352	0.00094349844593930152	1.2181376375842958
78	1.375209303466971e-10	1.1314180853922771	-0.57716382921544618	0.37368521949094469	0.36899789264416794	0.0046873268467767515	0.91816128610167669	0.92032120671694595	-0.0021599206152692618	0.17573808909636829	0.14714581998363721	0.028592269112731078	0.34030903716485683	0.36699760746768262	-0.026688570302825787	0.00059354796331031849	1.1597829354344113e-05	0.00058195013395597437	0.79441335266085011	1.0106396583424988	-0.21622630568164869	1.2188763674940333	0.00094349844593930152	1.2179328690480939
79	1.395209303466971e-10	1.1314180853922771	-0.57716382921544618	0.37331658239240795	0.36899789264416794	0.0043186897482400122	0.91826861742022625	0.92032120671694595	-0.0020525892967196979	0.17356832599237493	0.14714581998363721	0.026422506008737717	0.34234107244519901	0.36699760746768262	-0.024656535022483606	0.00062688947967569179	1.1597829354344113e-05	0.00061529165032134768	0.79449050797127596	1.0106396583424988	-0.21614915037122284	1.2186273602356166	0.00094349844593930152	1.2176838617896772
80	1.4152093034669709e-10	1.1314180853922771	-0.57716382921544618	0.37300151294362549	0.36899789264416794	0.0040036202994575554	0.91836776287989141	0.92032120671694595	-0.0019534438370545359	0.17157086014825002	0.14714581998363721	0.024425040164612805	0.34419909686940764	0.36699760746768262	-0.022798510598274979	0.00066061203365870569	1.1597829354344113e-05	0.00064901420430436157	0.7945826267618068	1.0106396583424988	-0.216057031580692	1.2183381161288258	0.00094349844593930152	1.2173946176828865
81	1.4352093034669708e-10	1.1314180853922771	-0.57716382921544618	0.37272630710085164	0.36899789264416794	0.0037284144566837041	0.9184574369009062	0.92032120671694595	-0.0018637698160397509	0.16973217631066218	0.14714581998363721	0.022586356327024965	0.34589729721567775	0.36699760746768262	-0.021100310252004872	0.00069446959349342072	1.1597829354344113e-05	0.0006828717641390766	0.79468847080713789	1.0106396583424988	-0.21595118753536091	1.2180119591887817	0.00094349844593930152	1.2170684607428424
82	1.4552093034669708e-10	1.1314180853922771	-0.57716382921544618	0.37248050054219617	0.36899789264416794	0.0034826078980282338	0.91854033599384632	0.92032120671694595	-0.0017808707230996257	0.16803973461008748	0.14714581998363721	0.020893914626450266	0.3474491775328829	0.36699760746768262	-0.019548429934799716	0.00072809567000394274	1.1597829354344113e-05	0.00071649784064959862	0.79480687289768914	1.0106396583424988	-0.21583278544480966	1.217652317820098	0.00094349844593930152	1.2167088193741586
83	1.4752093034669707e-10	1.1314180853922771	-0.57716382921544618	0.37226002690577165	0.36899789264416794	0.0032621342616037108	0.91861555232789427	0.92032120671694595	-0.0017056543890516807	0.16648200891556381	0.14714581998363721	0.019336188931926596	0.34886757847836841	0.36699760746768262	-0.018130028989314206	0.00076116129799643981	1.1597829354344113e-05	0.00074956346864209569	0.79493681739131139	1.0106396583424988	-0.21570284095118741	1.2172624035861284	0.00094349844593930152	1.216318905140189
84	1.4952093034669706e-10	1.1314180853922771	-0.57716382921544618	0.37205968731337036	0.36899789264416794	0.0030617946692024223	0.91868506071481226	0.92032120671694595	-0.0016361460021336871	0.16504826197929789	0.14714581998363721	0.017902441995660684	0.3501636078451964	0.36699760746768262	-0.016833999622486218	0.00079353381170619609	1.1597829354344113e-05	0.00078193598235185198	0.79507741326893311	1.0106396583424988	-0.21556224507356569	1.2168450296565037	0.00094349844593930152	1.2159015312105643
85	1.5152093034669705e-10	1.1314180853922771	-0.57716382921544618	0.3718781811718283	0.36899789264416794	0.0028802885276603685	0.91874822478202167	0.92032120671694595	-0.001572981934924278	0.16372870368372322	0.14714581998363721	0.01658288370008601	0.35134841095601221	0.36699760746768262	-0.015649196511670405	0.00082489222803494404	1.1597829354344113e-05	0.00081329439868059992	0.79522774157019493	1.0106396583424988	-0.21541191677230387	1.2164032036899748	0.00094349844593930152	1.2154597052440355
86	1.5352093034669705e-10	1.1314180853922771	-0.57716382921544618	0.37171224227448468	0.36899789264416794	0.002714349630316748	0.91880659328081904	0.92032120671694595	-0.0015146134361269104	0.16251425705535277	0.14714581998363721	0.015368437071715563	0.35243169559139498	0.36699760746768262	-0.014565911876287641	0.00085512199571430823	1.1597829354344113e-05	0.00084352416635996412	0.79538700748658608	1.0106396583424988	-0.21525265085591272	1.21593949388434	0.00094349844593930152	1.2149959954384006
87	1.5552093034669704e-10	1.1314180853922771	-0.57716382921544618	0.37156125803939422	0.36899789264416794	0.0025633653952262803	0.91885967372404698	0.92032120671694595	-0.0014615329928989729	0.16139657311121036	0.14714581998363721	0.014250753127573151	0.353422350861617	0.36699760746768262	-0.013575256606065622	0.00088411644956002365	1.1597829354344113e-05	0.00087251862020567953	0.79555448392384076	1.0106396583424988	-0.21508517441865804	1.2154562863761496	0.00094349844593930152	1.2145127879302102
88	1.5752093034669703e-10	1.1314180853922771	-0.57716382921544618	0.37142289135478401	0.36899789264416794	0.0024249987106160775	0.91890872399988199	0.92032120671694595	-0.0014124827170639564	0.16036794376798408	0.14714581998363721	0.013222123784346868	0.35432869784889359	0.36699760746768262	-0.012668909618789026	0.00091178380563565128	1.1597829354344113e-05	0.00090018597628130717	0.79572937363202267	1.0106396583424988	-0.21491028471047613	1.2149559566038766	0.00094349844593930152	1.2140124581579372
89	1.5952093034669703e-10	1.1314180853922771	-0.57716382921544618	0.37129670999121728	0.36899789264416794	0.0022988173470493423	0.91895335989472537	0.92032120671694595	-0.0013678468222205753	0.15942129674241987	0.14714581998363721	0.012275476758782655	0.3551579068460029	0.36699760746768262	-0.011839700621679716	0.00093812846640178339	1.1597829354344113e-05	0.00092653063704743928	0.79591118504453973	1.0106396583424988	-0.21472847329795908	1.2144403076483463	0.00094349844593930152	1.213496809202407
